162.93	-18.03
162.74	-18.23
162.62	-18.30
162.47	-18.28
162.37	-18.28
162.40	-18.37
162.41	-18.41
162.41	-18.37
162.55	-18.49
162.56	-18.42
162.42	-18.34
162.38	-18.22
162.43	-18.18
162.48	-18.09
162.58	-18.13
162.65	-18.04
162.72	-17.72
162.80	-17.56
163.00	-17.27
162.97	-16.68
162.91	-16.13
163.00	-15.46
162.84	-14.67
162.86	-13.76
162.89	-13.25
162.96	-12.61
162.95	-12.23
162.97	-11.91
162.98	-11.81
162.94	-11.75
163.00	-11.71
163.15	-11.55
163.27	-11.65
163.42	-11.90
163.42	-11.77
163.24	-11.62
163.31	-11.66
163.27	-11.50
163.16	-11.39
163.00	-11.34
163.08	-11.00
163.15	-10.21
163.26	-8.87
163.13	-6.91
163.13	-4.75
163.21	-2.10
163.40	-0.22
163.44	1.63
163.74	2.67
164.00	3.61
164.37	5.09
164.88	6.61
165.11	7.84
165.26	9.00
165.47	9.52
165.85	9.83
166.07	10.01
166.45	10.08
166.63	10.16
166.75	10.38
167.14	10.55
167.63	10.65
168.12	10.84
168.53	11.00
168.93	11.21
169.09	11.25
169.59	10.98
170.16	11.16
170.62	11.08
170.63	10.73
170.66	9.65
171.24	8.11
172.02	6.14
173.33	4.52
174.94	3.33
176.49	2.70
177.72	2.59
178.44	2.39
179.13	2.40
179.74	2.74
-179.99	2.93
-179.56	3.12
-179.61	3.48
-179.67	4.16
-179.33	4.73
-178.68	5.44
-177.94	5.92
-177.32	6.57
-176.99	7.63
-176.93	9.29
-177.00	11.14
-176.94	12.82
-176.89	14.35
-176.70	15.48
-176.37	16.14
-176.10	16.50
-175.86	16.98
-175.81	17.66
-175.75	18.39
-175.73	18.91
-175.91	19.14
-176.27	19.52
-176.46	19.75
-176.80	19.96
-177.13	19.98
-177.41	20.22
-177.71	20.73
-177.93	20.98
-178.16	21.08
-178.25	21.24
-178.16	21.46
-177.95	21.67
-177.48	21.83
-177.28	21.86
-177.37	21.76
-177.13	21.55
-176.91	21.36
-176.71	21.18
-176.85	21.04
-176.93	20.82
-176.70	21.15
-176.63	21.11
-176.57	21.44
-176.73	21.16
-177.01	21.21
-177.22	21.02
-176.83	20.77
-177.11	21.06
-176.56	20.58
-177.36	19.88
-177.36	19.89
-177.42	19.89
-178.27	19.55
-179.91	19.19
-179.89	18.90
-179.48	18.71
-178.93	18.86
-177.98	19.25
-177.26	18.83
-177.18	18.52
-177.41	17.80
-177.76	17.25
-178.42	17.31
-178.41	17.81
-178.50	18.10
-178.90	18.27
-179.40	18.05
-179.72	17.96
-179.73	17.99
-179.89	18.31
-179.93	18.44
-179.88	18.53
179.41	18.14
179.09	18.39
179.50	18.37
179.87	18.46
179.85	18.51
179.71	18.31
179.52	18.15
179.32	18.02
179.37	17.95
179.46	18.02
179.25	17.91
178.98	18.03
178.64	18.56
178.99	18.69
179.22	18.52
178.96	18.62
178.74	18.65
179.08	18.49
179.26	18.49
179.24	18.34
179.00	18.30
178.40	18.27
178.25	18.17
178.44	18.26
178.59	18.27
178.74	18.33
178.60	18.20
178.27	18.16
178.18	18.30
178.21	18.54
177.82	18.66
177.66	18.59
177.52	18.32
178.00	18.11
178.31	17.87
178.47	17.83
178.23	17.94
178.09	18.06
177.93	18.29
177.77	18.28
177.81	18.26
177.77	18.37
177.70	18.39
177.56	18.29
177.86	17.82
177.72	17.36
177.92	16.85
177.96	16.18
177.74	15.61
177.30	15.80
176.86	15.99
176.45	15.86
176.44	15.77
176.69	15.57
176.69	15.50
176.92	15.48
176.91	15.55
176.71	15.49
176.59	15.35
176.55	15.20
176.76	15.02
176.85	14.83
176.61	14.86
176.40	14.75
176.41	14.69
176.24	14.71
176.35	14.70
176.31	14.74
176.34	14.72
176.29	14.73
176.40	14.87
176.46	14.93
176.52	14.76
176.53	14.59
176.46	14.50
176.36	14.34
176.43	14.06
176.49	13.58
176.35	13.30
176.25	13.33
176.54	13.34
176.65	13.41
176.57	13.57
176.52	13.86
176.58	14.17
176.55	14.61
176.55	14.85
176.66	15.30
176.70	15.47
176.72	15.67
176.53	15.93
176.47	16.01
176.55	16.05
176.39	16.18
176.36	16.56
176.20	17.00
176.04	17.70
175.89	18.68
175.73	19.74
175.69	20.84
175.96	22.09
175.83	23.31
175.93	23.91
175.89	24.18
175.70	24.14
175.58	23.94
175.70	23.69
175.97	23.59
176.07	23.22
176.04	23.09
175.89	23.13
175.74	23.34
175.59	23.53
175.62	23.73
175.71	23.77
175.68	23.57
175.48	23.42
175.61	23.08
175.86	22.63
176.08	22.11
176.29	21.16
176.53	18.75
176.91	14.98
177.18	10.25
176.86	7.30
176.45	5.40
175.86	4.47
175.68	5.43
175.53	6.21
175.55	6.62
175.76	6.48
175.84	6.35
175.90	5.92
175.79	5.47
175.67	4.86
175.30	4.18
175.46	3.51
175.59	3.49
176.14	3.60
176.76	3.73
177.14	3.98
177.16	3.86
177.14	3.35
176.79	2.79
176.88	2.37
176.98	1.78
177.37	1.14
177.60	1.18
177.65	1.13
177.67	0.78
177.47	1.03
177.36	1.92
177.35	2.37
177.40	3.43
177.36	4.07
177.73	4.34
177.80	4.56
177.41	5.06
177.33	5.69
177.31	6.89
177.28	7.68
177.66	8.07
178.01	7.70
177.79	7.80
178.48	9.86
179.04	10.69
179.00	10.86
178.90	11.06
178.79	11.06
178.59	10.64
178.82	9.92
179.08	9.13
179.03	8.69
178.71	8.51
178.49	8.80
178.30	8.95
178.34	9.00
178.34	9.18
178.29	9.17
178.08	9.61
177.99	9.85
178.21	10.13
178.27	10.53
178.56	10.76
178.92	10.82
179.28	10.93
179.58	11.22
179.80	11.31
180.04	11.23
-179.52	11.17
-178.33	11.29
-176.91	11.52
-175.88	11.97
-175.00	12.60
-174.36	13.11
-173.80	13.70
-173.33	14.04
-173.09	14.38
-172.81	14.66
-172.83	15.01
-172.84	15.15
-172.88	14.68
-173.28	13.39
-174.02	10.99
-174.85	8.53
-175.65	6.36
-176.57	3.80
-177.25	0.52
-178.03	-2.86
-178.72	-5.93
-179.64	-8.46
-179.96	-9.77
180.05	-11.17
179.69	-11.96
178.99	-12.60
178.77	-13.56
178.78	-14.10
178.67	-14.31
178.30	-14.45
177.88	-14.45
177.91	-14.53
178.16	-14.44
178.38	-14.34
178.35	-14.54
178.13	-14.59
178.09	-15.08
177.94	-15.70
177.77	-16.76
177.69	-18.16
177.51	-19.83
177.31	-21.54
177.10	-23.24
177.14	-24.36
177.11	-25.08
177.15	-25.95
177.04	-26.72
176.84	-27.58
176.70	-27.75
176.92	-27.95
176.80	-27.63
176.90	-27.03
176.58	-26.34
176.43	-25.60
176.18	-24.51
176.35	-23.08
176.52	-21.38
176.87	-19.58
177.15	-18.77
176.99	-18.75
176.79	-18.37
176.45	-18.35
176.55	-17.83
176.45	-16.66
176.37	-14.38
176.15	-11.64
176.41	-8.70
176.79	-5.25
177.10	-2.04
177.13	0.59
177.22	2.70
177.59	4.58
177.77	6.09
178.10	6.94
178.45	7.58
178.57	8.32
178.32	8.96
178.22	9.63
178.16	10.23
177.99	11.00
