74.43	-7.49
76.70	-8.19
77.08	-8.43
77.08	-8.43
78.84	-8.81
78.84	-8.81
80.31	-8.85
80.31	-8.85
80.81	-8.41
80.81	-8.41
80.68	-8.10
80.68	-8.10
81.19	-9.92
81.19	-9.92
81.69	-10.61
81.69	-10.61
81.32	-10.70
81.32	-10.70
80.59	-10.76
80.59	-10.76
81.38	-10.94
81.38	-10.94
84.38	-11.44
84.38	-11.44
87.56	-11.36
88.09	-11.25
88.09	-11.25
91.53	-11.78
91.53	-11.78
94.11	-13.01
94.11	-13.01
94.78	-13.89
95.30	-14.08
95.30	-14.08
97.18	-13.06
97.18	-13.06
99.26	-12.10
99.26	-12.10
100.72	-12.90
100.72	-12.90
100.17	-12.83
100.17	-12.83
98.08	-13.85
98.08	-13.85
94.19	-15.12
94.19	-15.12
87.78	-16.91
87.78	-16.91
80.99	-18.48
80.99	-18.48
74.81	-20.94
74.81	-20.94
67.62	-22.23
67.62	-22.23
63.45	-22.07
63.45	-22.07
61.62	-21.90
61.62	-21.90
63.03	-21.69
63.03	-21.69
66.22	-21.89
66.22	-21.89
66.78	-22.30
66.78	-22.30
63.05	-23.73
63.05	-23.73
57.52	-25.01
57.52	-25.01
51.63	-25.73
51.63	-25.73
45.87	-26.40
45.87	-26.40
41.54	-26.84
41.54	-26.84
39.12	-27.25
39.12	-27.25
37.74	-27.86
37.74	-27.86
37.03	-28.09
37.03	-28.09
36.80	-29.00
36.80	-29.00
35.69	-28.82
35.69	-28.82
32.82	-28.75
32.82	-28.75
28.49	-28.23
28.49	-28.23
23.47	-27.11
23.47	-27.11
17.47	-26.26
17.47	-26.26
13.67	-26.33
13.67	-26.33
12.00	-27.05
12.00	-27.05
10.47	-28.93
10.47	-28.93
9.14	-30.07
9.14	-30.07
8.96	-29.91
8.96	-29.91
10.25	-29.80
10.25	-29.80
11.38	-30.32
11.38	-30.32
11.65	-30.23
11.65	-30.23
12.38	-30.48
12.38	-30.48
13.31	-30.62
13.31	-30.62
13.17	-31.07
13.17	-31.07
13.87	-31.13
13.87	-31.13
14.55	-31.67
14.53	-32.11
14.53	-32.11
14.34	-32.87
14.34	-32.87
14.23	-33.28
14.33	-33.84
14.33	-33.84
14.52	-34.38
14.36	-34.60
14.36	-34.60
14.04	-34.60
14.04	-34.60
13.84	-34.64
13.18	-35.21
13.18	-35.21
12.07	-35.50
11.45	-35.95
11.45	-35.95
11.24	-36.28
11.55	-36.34
11.99	-35.95
11.99	-35.95
13.16	-35.18
13.08	-34.75
13.08	-34.75
12.02	-34.41
10.83	-34.14
10.83	-34.14
8.63	-33.01
7.66	-32.71
7.66	-32.71
6.17	-32.65
5.51	-32.70
5.18	-32.62
5.02	-32.54
5.02	-32.54
5.54	-32.42
5.54	-32.42
5.95	-32.45
5.95	-32.45
5.56	-32.46
5.56	-32.46
4.94	-32.42
4.67	-32.65
4.67	-32.65
4.69	-32.63
4.76	-32.91
4.76	-32.91
4.74	-33.30
4.72	-33.38
4.72	-33.38
5.03	-34.04
5.29	-34.26
5.29	-34.26
5.51	-34.59
5.51	-34.59
5.78	-34.44
5.86	-34.39
5.86	-34.39
5.67	-34.56
5.67	-34.56
5.24	-34.83
5.24	-34.83
4.66	-34.87
4.66	-34.87
4.60	-34.70
4.60	-34.70
5.12	-34.21
5.12	-34.21
6.07	-32.98
6.53	-32.04
6.53	-32.04
6.87	-31.10
6.80	-31.02
6.80	-31.02
6.80	-31.18
6.81	-31.30
6.81	-31.30
6.77	-31.40
6.77	-31.40
6.84	-31.50
7.02	-31.36
7.02	-31.36
7.10	-31.51
7.10	-31.51
7.22	-31.56
7.22	-31.56
7.30	-31.67
7.30	-31.67
7.08	-31.61
7.08	-31.61
7.10	-31.57
7.11	-31.69
7.11	-31.69
7.03	-31.68
7.03	-31.68
7.05	-32.17
7.05	-32.17
7.06	-32.48
7.11	-32.75
7.11	-32.75
7.44	-32.94
7.44	-32.94
7.54	-32.84
7.52	-32.95
7.52	-32.95
7.58	-33.24
7.58	-33.24
7.60	-33.29
7.60	-33.29
7.79	-33.63
7.79	-33.63
8.05	-33.97
8.05	-33.97
8.15	-34.23
8.37	-34.08
8.37	-34.08
8.88	-34.18
9.45	-34.50
9.45	-34.50
11.47	-34.66
11.47	-34.66
13.30	-35.00
14.03	-34.80
14.03	-34.80
14.57	-34.60
14.57	-34.60
14.20	-34.84
14.20	-34.84
13.68	-34.94
13.68	-34.94
13.94	-35.08
13.94	-35.08
13.94	-35.32
13.94	-35.32
13.72	-35.49
13.46	-35.66
13.46	-35.66
13.70	-35.71
13.70	-35.71
14.96	-35.73
15.87	-35.81
15.87	-35.81
20.80	-36.27
20.80	-36.27
30.69	-37.07
30.69	-37.07
45.18	-38.47
45.18	-38.47
61.40	-38.73
61.40	-38.73
76.91	-37.84
76.91	-37.84
90.91	-37.27
90.91	-37.27
103.81	-36.25
103.81	-36.25
114.92	-35.41
114.92	-35.41
124.15	-33.59
124.15	-33.59
132.96	-31.86
132.96	-31.86
142.44	-29.80
142.44	-29.80
149.02	-28.90
149.02	-28.90
153.37	-27.32
156.21	-26.46
156.21	-26.46
161.00	-25.53
161.00	-25.53
162.82	-26.17
162.82	-26.17
162.68	-26.06
162.64	-26.03
162.64	-26.03
163.89	-25.94
163.89	-25.94
164.45	-25.67
164.45	-25.67
164.99	-24.92
164.89	-23.91
164.89	-23.91
165.94	-24.57
165.94	-24.57
166.64	-25.78
166.83	-25.70
166.83	-25.70
167.50	-25.00
167.50	-25.00
167.66	-24.66
167.66	-24.66
167.13	-24.66
167.13	-24.66
167.16	-25.18
166.98	-25.02
166.98	-25.02
167.11	-25.79
167.11	-25.79
168.53	-26.56
168.53	-26.56
168.84	-26.39
168.84	-26.39
168.79	-26.63
169.15	-27.08
169.61	-27.40
169.69	-27.35
169.14	-26.80
168.41	-26.36
168.06	-26.90
168.00	-26.84
167.72	-26.92
167.45	-26.62
166.82	-25.66
165.93	-25.10
165.69	-25.27
166.10	-25.28
166.85	-25.23
168.16	-24.25
169.14	-21.89
169.04	-19.24
167.90	-16.91
166.56	-15.56
166.04	-15.16
165.98	-14.21
166.25	-13.64
166.77	-12.63
166.77	-12.63
166.27	-11.54
166.27	-11.54
165.47	-9.67
165.47	-9.67
164.53	-6.93
164.53	-6.93
163.87	-4.10
163.87	-4.10
163.57	-1.96
163.57	-1.96
163.80	-1.00
163.80	-1.00
163.72	-0.68
163.40	-0.54
162.76	-0.81
162.76	-0.81
160.92	-1.06
160.92	-1.06
159.81	-0.67
159.81	-0.67
158.22	-0.48
158.22	-0.48
156.16	-0.20
156.16	-0.20
153.47	-0.58
151.92	-0.60
149.84	-0.60
149.84	-0.60
147.22	-0.66
146.43	-0.48
145.09	-0.15
145.09	-0.15
143.47	-0.33
143.47	-0.33
142.10	-0.48
142.10	-0.48
140.50	-1.27
140.50	-1.27
139.33	-3.03
139.33	-3.03
137.73	-4.82
136.79	-5.55
135.54	-6.59
135.54	-6.59
133.29	-8.48
133.29	-8.48
130.56	-9.80
130.56	-9.80
127.64	-10.62
127.64	-10.62
124.89	-11.07
124.89	-11.07
122.14	-11.32
122.14	-11.32
119.87	-11.13
119.87	-11.13
117.30	-11.21
117.30	-11.21
115.03	-11.68
115.03	-11.68
113.06	-11.99
113.06	-11.99
110.81	-12.53
110.81	-12.53
107.94	-13.78
107.94	-13.78
103.81	-15.33
103.81	-15.33
98.75	-15.97
98.75	-15.97
93.71	-16.98
93.71	-16.98
89.42	-17.77
89.42	-17.77
85.71	-18.51
85.71	-18.51
81.98	-18.77
79.49	-19.24
79.49	-19.24
74.77	-19.61
71.86	-20.27
71.86	-20.27
66.61	-20.85
66.61	-20.85
61.52	-21.30
61.52	-21.30
56.29	-22.01
52.86	-22.76
52.86	-22.76
46.14	-25.00
46.14	-25.00
40.00	-26.58
40.00	-26.58
34.94	-28.41
34.94	-28.41
30.69	-27.98
30.69	-27.98
26.33	-27.72
26.33	-27.72
22.48	-24.76
20.54	-23.21
18.94	-22.33
16.94	-22.11
15.20	-22.56
13.95	-22.81
12.75	-22.80
11.87	-22.76
10.81	-22.81
10.81	-22.81
10.07	-22.30
10.07	-22.30
9.51	-23.03
9.51	-23.03
10.10	-23.40
10.10	-23.40
10.76	-23.70
10.76	-23.70
10.92	-23.90
10.92	-23.90
11.20	-24.77
11.20	-24.77
11.69	-24.82
11.71	-24.76
11.77	-24.99
11.68	-25.37
11.80	-25.77
11.96	-26.18
12.12	-26.44
12.22	-26.53
12.22	-26.53
12.53	-27.34
12.53	-27.34
13.10	-27.81
13.55	-28.15
14.09	-28.57
14.09	-28.57
15.07	-28.75
15.07	-28.75
15.81	-29.57
15.81	-29.57
17.02	-30.61
17.78	-31.36
18.80	-31.61
18.80	-31.61
20.46	-32.71
20.46	-32.71
21.48	-33.80
21.53	-33.43
21.53	-33.43
21.52	-33.81
21.33	-33.79
21.09	-33.71
21.09	-33.71
20.89	-33.63
20.89	-33.63
20.77	-33.50
20.64	-33.37
20.64	-33.37
20.16	-33.12
20.16	-33.12
19.70	-33.12
19.70	-33.12
19.28	-33.10
19.25	-33.22
19.15	-33.20
19.15	-33.20
18.84	-33.10
18.84	-33.10
18.51	-33.32
18.51	-33.32
18.18	-33.44
18.17	-33.47
18.17	-33.47
17.87	-33.58
17.78	-33.60
17.78	-33.60
17.74	-33.67
17.74	-33.67
17.70	-33.71
17.70	-33.71
17.79	-34.02
17.79	-34.02
18.01	-34.53
18.05	-34.71
18.12	-34.76
18.20	-34.80
18.32	-35.02
18.32	-35.02
18.03	-34.92
17.86	-34.89
17.81	-34.79
17.81	-34.79
17.62	-34.50
17.58	-34.55
17.68	-34.62
17.67	-34.44
17.83	-34.44
17.83	-34.44
17.91	-34.53
17.91	-34.53
17.36	-34.61
17.36	-34.61
16.89	-34.67
16.89	-34.67
16.95	-35.66
16.95	-35.66
17.25	-35.85
17.09	-35.97
17.09	-35.97
17.43	-36.58
17.43	-36.58
17.73	-36.57
17.73	-36.57
17.64	-36.83
17.64	-36.83
17.06	-36.93
17.06	-36.93
16.02	-37.40
16.02	-37.40
16.04	-37.61
16.10	-37.36
16.10	-37.36
16.08	-37.37
16.08	-37.37
15.90	-37.40
15.90	-37.40
15.67	-37.50
15.67	-37.50
15.97	-37.83
15.97	-37.83
16.51	-38.23
16.51	-38.23
16.24	-37.83
16.24	-37.83
15.93	-37.61
15.93	-37.61
15.83	-37.62
15.83	-37.62
15.53	-37.73
15.68	-37.79
16.02	-37.78
16.02	-37.78
16.25	-37.93
16.25	-37.93
16.21	-37.84
15.97	-37.79
15.84	-37.89
15.84	-37.89
15.27	-37.93
15.27	-37.93
15.26	-38.08
15.26	-38.08
15.28	-38.02
15.28	-38.02
15.21	-38.59
15.21	-38.59
14.90	-38.90
14.90	-38.90
14.95	-38.69
14.95	-38.69
14.85	-38.45
14.74	-38.55
14.56	-38.39
14.56	-38.39
14.54	-38.47
14.54	-38.47
14.55	-38.61
14.55	-38.61
14.64	-38.79
14.64	-38.79
14.77	-38.78
14.77	-38.78
15.05	-38.85
15.05	-38.85
14.72	-38.81
14.72	-38.81
14.77	-38.94
14.71	-38.92
14.71	-38.92
14.72	-39.17
14.71	-39.20
14.71	-39.20
14.86	-39.28
14.82	-39.33
14.82	-39.33
14.61	-39.34
14.61	-39.34
14.61	-39.53
