31.69	-5.99
31.11	-3.77
30.68	-3.23
30.62	-2.12
30.44	-2.90
30.68	-3.76
30.54	-1.56
30.90	-1.89
30.97	-2.51
30.69	-1.19
30.54	-1.31
30.28	-2.14
30.03	-1.48
29.43	-2.81
28.16	-4.54
27.82	-6.41
27.64	-9.79
27.25	-9.85
25.41	-10.51
23.23	-13.46
20.66	-15.91
17.12	-19.45
14.38	-19.56
11.81	-20.19
7.71	-21.08
5.57	-20.79
4.06	-20.94
3.63	-20.96
4.16	-21.30
5.22	-22.74
5.62	-23.61
6.00	-24.18
5.66	-24.16
4.75	-23.81
3.95	-24.06
3.46	-24.30
3.06	-24.29
2.72	-24.35
2.34	-24.58
1.69	-24.45
1.16	-23.91
0.90	-23.55
0.55	-23.11
0.29	-22.61
0.33	-22.63
0.37	-23.11
0.46	-23.14
0.49	-23.14
0.45	-23.72
0.10	-23.73
0.48	-23.29
1.42	-22.79
2.73	-22.92
7.42	-23.17
10.04	-23.80
11.76	-24.15
13.84	-24.10
16.06	-23.91
17.38	-23.27
19.04	-22.57
20.18	-21.93
21.25	-21.70
22.66	-21.75
24.61	-21.30
28.37	-20.42
33.75	-18.39
41.86	-16.65
48.21	-15.11
53.01	-13.88
59.17	-12.37
65.32	-10.44
71.73	-9.41
77.57	-8.64
84.28	-7.83
88.01	-7.12
91.10	-6.82
92.67	-6.62
94.16	-6.26
95.78	-5.26
96.63	-4.43
97.13	-4.04
97.04	-3.89
96.79	-3.62
95.92	-3.11
96.18	-3.09
95.27	-2.91
95.38	-1.87
95.58	-2.20
95.25	-2.51
94.22	-2.23
92.58	-2.23
91.73	-2.20
91.18	-2.91
90.41	-2.49
88.44	-2.42
86.09	-2.61
83.32	-1.85
77.42	-1.20
71.15	-1.11
64.47	-1.25
56.08	-1.02
46.47	-1.03
35.43	1.20
26.49	2.85
19.04	2.78
16.33	3.74
12.32	4.43
8.59	4.23
5.55	4.30
2.96	4.63
0.91	4.07
-0.91	4.39
-1.47	4.75
-1.89	4.53
-1.61	5.52
-1.30	6.56
-1.15	6.96
-1.23	8.00
-0.94	8.88
-0.44	9.93
0.05	10.13
0.78	10.48
1.43	10.81
1.68	10.52
2.12	11.55
2.32	13.25
2.69	15.42
2.95	16.03
3.00	15.47
2.97	14.80
2.99	13.79
2.72	14.07
2.74	14.78
2.61	14.69
2.46	14.26
2.19	13.87
2.14	13.64
2.04	13.48
1.74	13.11
1.68	13.28
1.68	13.10
1.57	12.57
1.63	12.54
1.88	12.44
2.12	12.27
2.30	12.94
2.43	13.30
2.56	12.91
2.60	12.67
2.82	12.47
2.81	11.69
2.66	11.66
2.77	11.01
2.89	10.92
3.21	10.74
3.64	9.51
3.67	9.85
4.08	10.36
4.16	9.89
4.17	9.21
4.40	8.83
4.48	9.43
4.67	9.77
4.72	9.59
4.66	9.28
4.56	8.61
4.73	8.64
4.70	8.68
4.66	8.37
4.88	8.64
5.17	8.47
5.00	8.60
5.10	8.48
5.26	8.42
5.40	8.64
5.61	8.24
5.67	8.55
5.86	8.84
6.30	7.84
5.91	8.17
6.01	8.90
5.93	8.59
6.04	8.03
6.15	7.93
6.51	7.90
6.41	8.19
6.32	8.25
6.10	8.41
6.00	8.57
6.13	8.23
5.99	8.51
6.06	8.60
6.13	8.40
5.89	8.73
5.79	8.83
5.54	8.79
5.46	8.94
5.37	9.20
5.26	9.46
5.08	9.77
5.11	10.42
4.90	10.29
4.91	10.17
4.80	10.28
4.53	9.70
4.34	9.35
4.07	8.86
3.61	8.33
3.13	8.12
2.81	7.77
2.07	6.98
1.28	6.31
0.45	5.83
-0.51	5.62
-1.58	5.74
-2.37	5.73
-3.04	5.42
-4.13	4.98
-5.25	4.35
-6.20	4.74
-7.47	4.63
-8.49	4.54
-9.64	4.90
-11.42	4.85
-13.29	4.64
-15.09	4.57
-17.04	4.30
-18.52	4.21
-19.61	4.13
-20.72	3.57
-21.68	3.84
-22.47	3.71
-23.33	3.07
-24.43	2.83
-25.51	2.70
-26.94	2.22
-28.22	2.15
-30.01	1.88
-31.73	1.21
-33.25	0.80
-34.42	-0.27
-35.61	-1.02
-36.79	-1.45
-37.88	-2.50
-39.04	-3.15
-40.02	-4.40
-41.17	-6.17
-42.68	-7.33
-44.47	-9.18
-46.31	-9.78
-48.94	-9.58
-52.16	-11.26
-55.29	-14.65
-58.91	-17.08
-62.36	-19.08
-65.35	-19.21
-68.61	-18.45
-72.05	-18.60
-75.63	-17.57
-78.55	-17.10
-81.40	-16.82
-84.23	-16.55
-86.28	-16.70
-88.63	-16.41
-90.88	-16.56
-92.06	-16.70
-92.71	-16.77
-93.09	-17.00
-92.96	-17.16
-93.04	-17.16
-92.94	-16.78
-92.60	-16.62
-92.03	-16.05
-91.45	-15.19
-91.05	-14.65
-90.88	-13.60
-90.82	-12.98
-90.42	-10.84
-90.19	-8.75
-90.16	-5.24
-90.15	-2.59
-90.39	-0.55
-89.63	2.71
-89.48	4.74
-89.54	7.13
-89.56	8.56
-89.54	9.18
-89.88	10.03
-90.03	10.34
-90.28	10.51
-90.09	10.49
-90.21	10.30
-90.37	10.46
-90.64	9.97
-91.24	9.88
-91.93	9.55
-92.69	9.61
-93.48	9.41
-94.33	9.02
-95.14	8.92
