phi,theta,est_phi,est_theta,pred_err
-99.5,-49.75,-81.718216,-39.794827,16.00732
-99.5,-49.75,-81.73685,-39.798542,15.994461
-99.49,-49.745,-81.755875,-39.807796,15.969431
-99.49,-49.745,-81.75609,-39.81225,15.966204
-99.579994,-49.789997,-81.71341,-39.80385,16.06862
-99.579994,-49.789997,-81.690315,-39.799995,16.084024
-99.44,-49.72,-81.66642,-39.792854,15.988438
-99.44,-49.72,-81.663704,-39.789577,15.992218
-99.29,-49.645,-81.7064,-39.798676,15.840387
-99.29,-49.645,-81.73088,-39.80303,15.823877
-99.3,-49.65,-81.720955,-39.800003,15.839575
-99.3,-49.65,-81.70902,-39.798744,15.84703
-99.37,-49.685,-81.717316,-39.803455,15.896131
-99.37,-49.685,-81.72116,-39.8057,15.892452
-99.3,-49.65,-81.740524,-39.81217,15.820319
-99.3,-49.65,-81.74829,-39.815243,15.813917
-99.35,-49.675,-81.67794,-39.795624,15.907
-99.35,-49.675,-81.64337,-39.78658,15.932349
-99.34,-49.67,-81.63531,-39.78214,15.931752
-99.34,-49.67,-81.64393,-39.780098,15.928417
-99.380005,-49.690002,-81.674614,-39.784554,15.940931
-99.380005,-49.690002,-81.69157,-39.78675,15.930085
-99.5,-49.75,-81.74856,-39.803833,15.9843445
-99.5,-49.75,-81.76744,-39.8119,15.968339
-99.56,-49.78,-81.781624,-39.82117,16.002802
-99.56,-49.78,-81.7765,-39.825558,16.002565
-99.5,-49.75,-81.71309,-39.81179,15.998278
-99.5,-49.75,-81.68168,-39.805393,16.020023
-99.380005,-49.690002,-81.60473,-39.78102,15.9819145
-99.380005,-49.690002,-81.58275,-39.76965,16.001945
-99.23,-49.615,-81.608795,-39.769455,15.865704
-99.23,-49.615,-81.63603,-39.769424,15.850706
-99.43,-49.715,-81.653,-39.76962,16.003902
-99.43,-49.715,-81.65691,-39.76988,16.001574
-99.939995,-49.969997,-81.6876,-39.780727,16.39085
-99.939995,-49.969997,-81.69618,-39.78584,16.38257
-100.53,-50.265,-81.64035,-39.772526,16.89899
-100.53,-50.265,-81.60996,-39.766403,16.919926
-100.89,-50.445,-81.53014,-39.74216,17.270197
-100.89,-50.445,-81.50454,-39.730858,17.292145
-101.42,-50.71,-81.528336,-39.730713,17.703968
-101.42,-50.71,-81.55505,-39.730732,17.689396
-102.05,-51.025,-81.59039,-39.73627,18.168814
-102.05,-51.025,-81.60313,-39.73903,18.159962
-102.61,-51.305,-81.5826,-39.735203,18.618292
-102.61,-51.305,-81.565414,-39.733524,18.628773
-103.17,-51.585,-81.5736,-39.738075,19.063437
-103.17,-51.585,-81.580086,-39.740273,19.058374
-104.07,-52.035,-81.58469,-39.74141,19.7615
-104.07,-52.035,-81.58638,-39.74207,19.760115
-105.77,-52.885,-81.58589,-39.74242,21.079033
-105.77,-52.885,-81.58456,-39.742645,21.079565
-107.27,-53.635,-81.636444,-39.75874,22.187223
-107.27,-53.635,-81.65932,-39.76627,22.169744
-108.18,-54.09,-81.697975,-39.780613,22.826838
-108.18,-54.09,-81.70575,-39.78736,22.81784
-109.119995,-54.559998,-81.6629,-39.77998,23.549341
-109.119995,-54.559998,-81.63584,-39.77654,23.565825
-109.67,-54.835,-81.57252,-39.758823,24.020153
-109.67,-54.835,-81.55196,-39.75051,24.036877
-110.51,-55.255,-81.50379,-39.7305,24.695894
-110.51,-55.255,-81.4956,-39.721153,24.707073
-111.56,-55.78,-81.59415,-39.7433,25.407278
-111.56,-55.78,-81.647385,-39.753662,25.372654
-112.74,-56.37,-81.856575,-39.817223,26.07192
-112.74,-56.37,-81.930824,-39.846844,26.012444
-113.67,-56.835,-82.16934,-39.934845,26.49183
-113.67,-56.835,-82.23228,-39.97543,26.429766
-113.909996,-56.954998,-82.34433,-40.0364,26.498468
-113.909996,-56.954998,-82.34601,-40.064205,26.47627
-114.0,-57.0,-82.51653,-40.139038,26.399128
-114.0,-57.0,-82.56687,-40.17272,26.348629
-113.71,-56.855,-82.7999,-40.260086,25.961456
-113.71,-56.855,-82.86976,-40.299267,25.8972
-113.24,-56.62,-83.07685,-40.383274,25.395565
-113.24,-56.62,-83.120735,-40.420612,25.34548
-113.1,-56.55,-83.31113,-40.502907,25.088688
-113.1,-56.55,-83.35077,-40.539124,25.04157
-113.16,-56.58,-83.66372,-40.65493,24.842796
-113.16,-56.58,-83.75816,-40.705696,24.757782
-113.53,-56.765,-84.39797,-40.91958,24.548056
-113.53,-56.765,-84.601425,-41.01249,24.378168
-114.38,-57.19,-85.133804,-41.216743,24.572819
-114.38,-57.19,-85.22811,-41.304066,24.460339
-115.74,-57.87,-85.47404,-41.440334,25.200422
-115.74,-57.87,-85.46651,-41.49725,25.159792
-116.79,-58.395,-85.72441,-41.617718,25.678017
-116.79,-58.395,-85.77813,-41.667183,25.614325
-117.08,-58.54,-85.95952,-41.746674,25.668795
-117.08,-58.54,-85.98751,-41.77868,25.63075
-116.97,-58.485,-86.26106,-41.876873,25.350649
-116.97,-58.485,-86.33192,-41.916523,25.286772
-117.21001,-58.605003,-86.69232,-42.039444,25.1903
-117.21001,-58.605003,-86.77897,-42.08916,25.111366
-118.41,-59.205,-87.150764,-42.223465,25.66254
-118.41,-59.205,-87.221664,-42.277374,25.587769
-119.56,-59.78,-87.50986,-42.39414,26.147999
-119.56,-59.78,-87.54616,-42.44037,26.09499
-120.82,-60.41,-87.5651,-42.47993,26.9003
-120.82,-60.41,-87.52077,-42.494625,26.90811
-121.759995,-60.879997,-87.51072,-42.5077,27.523527
-121.759995,-60.879997,-87.504364,-42.511574,27.523186
-122.38,-61.19,-87.41409,-42.48632,27.988506
-122.38,-61.19,-87.3885,-42.47483,28.008905
-123.06,-61.53,-87.22311,-42.421726,28.564108
-123.06,-61.53,-87.18048,-42.398964,28.600954
-124.41,-62.205,-87.14994,-42.375393,29.495419
-124.41,-62.205,-87.16879,-42.36489,29.49604
-126.46001,-63.230003,-87.21179,-42.36413,30.75726
-126.46001,-63.230003,-87.234634,-42.363205,30.748615
-128.72,-64.36,-87.36386,-42.396698,32.03423
-128.72,-64.36,-87.40096,-42.40979,32.008427
-130.99,-65.495,-87.70377,-42.500267,33.139317
-130.99,-65.495,-87.787346,-42.536358,33.076458
-133.2,-66.6,-88.24367,-42.681595,34.0275
-133.2,-66.6,-88.3487,-42.739155,33.938995
-135.36,-67.68,-88.66152,-42.861866,34.89626
-135.36,-67.68,-88.68666,-42.90984,34.84536
-137.57,-68.785,-88.701004,-42.953266,35.95879
-137.57,-68.785,-88.64885,-42.969494,35.96214
-139.9,-69.95,-88.57431,-42.966778,37.152084
-139.9,-69.95,-88.54837,-42.964634,37.162422
-142.45,-71.225,-88.63284,-42.98302,38.324898
-142.45,-71.225,-88.6801,-42.98938,38.304653
-144.76001,-72.380005,-89.10614,-43.10047,39.11135
-144.76001,-72.380005,-89.23663,-43.143288,39.0343
-146.78,-73.39,-89.61794,-43.268,39.67462
-146.78,-73.39,-89.66777,-43.31583,39.616657
-148.5,-74.25,-90.00406,-43.444263,40.109398
-148.5,-74.25,-90.03993,-43.492855,40.054695
-150.08,-75.04,-90.29502,-43.596466,40.510616
-150.08,-75.04,-90.31803,-43.635124,40.46859
-151.49,-75.745,-90.46937,-43.703022,40.896538
-151.49,-75.745,-90.475075,-43.72796,40.87163
-152.83,-76.415,-90.656906,-43.793587,41.249386
-152.83,-76.415,-90.689445,-43.81754,41.219257
-154.72,-77.36,-91.11314,-43.941902,41.65573
-154.72,-77.36,-91.2117,-43.987595,41.591145
-156.94,-78.47,-91.836494,-44.17662,41.998802
-156.94,-78.47,-91.94535,-44.245495,41.911358
-158.84,-79.42,-92.56138,-44.45284,42.17121
-158.84,-79.42,-92.622635,-44.52719,42.08828
-160.55,-80.275,-93.20809,-44.734215,42.27441
-160.55,-80.275,-93.255775,-44.80716,42.195602
-161.76,-80.88,-93.80667,-45.001343,42.24701
-161.76,-80.88,-93.84875,-45.06865,42.174835
-162.83,-81.415,-94.38288,-45.252544,42.194916
-162.83,-81.415,-94.422295,-45.315395,42.12769
-164.49,-82.245,-94.96848,-45.497875,42.286335
-164.49,-82.245,-95.00761,-45.55945,42.2207
-167.21,-83.605,-95.571144,-45.744667,42.585754
-167.21,-83.605,-95.605095,-45.80639,42.521095
-171.08,-85.54,-96.210266,-46.00175,43.006027
-171.08,-85.54,-96.24133,-46.06599,42.939804
-174.61,-87.305,-96.755424,-46.241207,43.255856
-174.61,-87.305,-96.75673,-46.298298,43.198837
-178.26,-89.13,-97.18691,-46.44866,43.423138
-178.26,-89.13,-97.18403,-46.49735,43.374508
178.43,89.215,-97.5455,-46.6226,136.53526
178.43,89.215,-97.5442,-46.66313,136.57579
175.10999,87.55499,-97.88299,-46.775467,136.59264
175.10999,87.55499,-97.88634,-46.81177,136.62874
172.72998,86.36499,-98.18269,-46.910522,136.72974
172.72998,86.36499,-98.18061,-46.94257,136.76176
170.73001,85.365005,-98.461555,-47.03469,136.899
170.73001,85.365005,-98.46056,-47.06465,136.92883
168.82,84.41,-98.87852,-47.186836,137.11688
