phi,theta,est_phi,est_theta,pred_err
5.169983,2.5849915,8.016434,2.971634,2.8692849
5.169983,2.5849915,8.029221,2.9730988,2.8821502
5.0399933,2.5199966,8.036713,2.9727478,3.0273087
5.0399933,2.5199966,8.040314,2.9715958,3.0306695
5.0599976,2.5299988,8.041199,2.9702988,3.0101237
5.0599976,2.5299988,8.040253,2.9691544,3.009018
5.25,2.625,8.038239,2.9682693,2.8060272
5.25,2.625,8.035614,2.967659,2.8033051
5.3600006,2.6800003,8.032791,2.9672775,2.684965
5.3600006,2.6800003,8.029968,2.9670181,2.6821203
5.300003,2.6500015,7.9476166,2.9211807,2.6584432
5.300003,2.6500015,7.894562,2.892723,2.6029363
5.3200073,2.6600037,7.853897,2.8747787,2.5400631
5.3200073,2.6600037,7.824341,2.864853,2.5098302
5.350006,2.675003,7.804291,2.8604584,2.4584577
5.350006,2.675003,7.791794,2.8594055,2.4458463
5.3799896,2.6899948,7.784958,2.8600616,2.4081032
5.3799896,2.6899948,7.7822266,2.8613663,2.405501
5.2400055,2.6200027,7.702667,2.8170624,2.467755
5.2400055,2.6200027,7.653839,2.7898865,2.4171894
5.399994,2.699997,7.697876,2.818573,2.2982285
5.399994,2.699997,7.724243,2.8376465,2.3256578
5.419998,2.709999,7.6680756,2.8058395,2.2475955
5.419998,2.709999,7.6371765,2.7865143,2.2159367
5.4299927,2.7149963,7.61438,2.773758,2.1826541
5.4299927,2.7149963,7.5986786,2.7662811,2.1668146
5.369995,2.6849976,7.6685486,2.808319,2.2992504
5.369995,2.6849976,7.714081,2.8355026,2.3461027
5.5599976,2.7799988,7.6711884,2.807846,2.1088645
5.5599976,2.7799988,7.648758,2.7901077,2.0863786
5.550003,2.7750015,7.5511475,2.7317886,1.9993905
5.550003,2.7750015,7.486862,2.6953812,1.9362364
5.6100006,2.8050003,7.438797,2.673088,1.8314142
5.6100006,2.8050003,7.404953,2.661255,1.7985268
5.719986,2.859993,7.3829193,2.656372,1.6736268
5.719986,2.859993,7.3700714,2.6555939,1.6608324
5.6900024,2.8450012,7.443619,2.702446,1.7574712
5.6900024,2.8450012,7.492981,2.732689,1.8042847
5.8899994,2.9449997,7.53331,2.752472,1.6524452
5.8899994,2.9449997,7.5647736,2.763977,1.6823736
6.029999,3.0149994,7.5880737,2.7695389,1.5753253
6.029999,3.0149994,7.604492,2.7714005,1.5912695
6.3399963,3.1699982,7.6154175,2.7712555,1.3348618
6.3399963,3.1699982,7.6220703,2.770218,1.3414425
6.4900055,3.2450027,7.6256256,2.768959,1.2298744
6.4900055,3.2450027,7.626953,2.7678223,1.2316233
6.700012,3.350006,7.706421,2.8126297,1.1395228
6.700012,3.350006,7.756012,2.8403702,1.1711951
6.6700134,3.3350067,7.7132416,2.8121796,1.1656684
6.6700134,3.3350067,7.6883698,2.7934875,1.1521603
6.599991,3.2999954,7.746155,2.8255463,1.2390684
6.599991,3.2999954,7.778595,2.8450317,1.2619154
6.5399933,3.2699966,7.80278,2.857895,1.3264794
6.5399933,3.2699966,7.819748,2.865448,1.340421
6.5899963,3.2949982,7.830612,2.8691025,1.3098525
6.5899963,3.2949982,7.8367004,2.8703308,1.315071
6.7100067,3.3550034,7.839203,2.8701859,1.2273259
