phi,theta,est_phi,est_theta,pred_err
1.5099945,0.75499725,-4.497757,-3.1061478,7.1395464
1.5099945,0.75499725,-4.449478,-3.0128708,7.0488186
1.8899841,0.94499207,-4.403,-2.9019165,7.37387
1.8899841,0.94499207,-4.3696594,-2.7942963,7.289788
2.1599884,1.0799942,-4.0476074,-2.4826508,7.155987
2.1599884,1.0799942,-3.8227692,-2.2486725,6.845386
2.0299988,1.0149994,-3.254837,-1.7597046,5.968377
2.0299988,1.0149994,-2.928833,-1.4478912,5.536367
1.6700134,0.8350067,-2.6334534,-1.1481171,4.738219
1.6700134,0.8350067,-2.5840912,-1.0467453,4.651516
1.3199921,0.65999603,-2.5940857,-1.0201645,4.2592874
1.3199921,0.65999603,-2.7108917,-1.1209183,4.4066443
0.75001526,0.37500763,-2.6264038,-1.1208115,3.6927888
0.75001526,0.37500763,-2.591095,-1.1893005,3.6889696
0.22000122,0.11000061,-2.615631,-1.3037186,3.1683588
0.22000122,0.11000061,-2.6704102,-1.4357834,3.2775154
-0.5700073,-0.28500366,-2.4844666,-1.3840714,2.2073529
-0.5700073,-0.28500366,-2.3510895,-1.352562,2.0764112
-0.95999146,-0.47999573,-2.0619812,-1.1730347,1.3017601
-0.95999146,-0.47999573,-1.904953,-1.0618515,1.1097696
-1.1600037,-0.58000183,-1.5852509,-0.8055191,0.4813265
-1.1600037,-0.58000183,-1.4380646,-0.66635895,0.29208308
-1.1600037,-0.58000183,-0.97224426,-0.28855896,0.3471792
-1.1600037,-0.58000183,-0.73480225,-0.08556366,0.65222096
-1.6699982,-0.8349991,-0.31298828,0.25543213,1.7408005
-1.6699982,-0.8349991,-0.15162659,0.3897705,1.9507374
-1.8300018,-0.9150009,0.3221588,0.74154663,2.7157724
-1.8300018,-0.9150009,0.5254059,0.8717575,2.9563816
-2.2299957,-1.1149979,1.0740814,1.2504272,4.0632696
-2.2299957,-1.1149979,1.3151245,1.3884811,4.339733
-2.8099976,-1.4049988,1.2566681,1.3111801,4.890004
-2.8099976,-1.4049988,1.0337219,1.0861664,4.5801797
-3.2799988,-1.6399994,1.0159149,0.9671631,5.024767
-3.2799988,-1.6399994,0.9790039,0.79948425,4.9077997
-3.6900024,-1.8450012,1.0412598,0.70225525,5.372828
-3.6900024,-1.8450012,1.0717468,0.5942917,5.3496547
-3.8600006,-1.9300003,1.0645142,0.48666382,5.4848366
-3.8600006,-1.9300003,1.0363007,0.39035034,5.4175396
-3.9799957,-1.9899979,0.7594757,0.13415527,5.1928606
-3.9799957,-1.9899979,0.55470276,-0.05873871,4.927957
-3.9400024,-1.9700012,0.22459412,-0.35007477,4.4676495
-3.9400024,-1.9700012,0.055145264,-0.52588654,4.247177
-3.9700012,-1.9850006,-0.44044495,-0.9423218,3.679243
-3.9700012,-1.9850006,-0.70433044,-1.1834717,3.3613846
-4.1399994,-2.0699997,-1.0837708,-1.5148392,3.1046948
-4.1399994,-2.0699997,-1.2089539,-1.64534,2.9600873
-4.1399994,-2.0699997,-1.6058197,-1.9569244,2.535204
-4.1399994,-2.0699997,-1.7639618,-2.0656357,2.3744628
-3.9600067,-1.9800034,-2.0004272,-2.2196121,1.9728838
-3.9600067,-1.9800034,-2.0349884,-2.2024155,1.9365398
-3.699997,-1.8499985,-2.0352936,-2.1440582,1.6894544
-3.699997,-1.8499985,-1.940628,-1.9922028,1.7641398
-3.7900085,-1.8950043,-1.8039856,-1.7920227,1.9877081
-3.7900085,-1.8950043,-1.6784973,-1.5861053,2.1329494
-3.8399963,-1.9199982,-1.9593964,-1.6724396,1.8958912
-3.8399963,-1.9199982,-2.1879578,-1.7389908,1.6611859
-3.8200073,-1.9100037,-2.4145355,-1.8540802,1.4056954
-3.8200073,-1.9100037,-2.5042114,-1.9080887,1.315071
-3.5200043,-1.7600021,-2.7216644,-2.0793152,0.8595729
-3.5200043,-1.7600021,-2.8099823,-2.162407,0.8154137
-2.9700012,-1.4850006,-3.2042084,-2.4700851,1.0125908
-2.9700012,-1.4850006,-3.4177856,-2.6394348,1.2381204
-2.0400085,-1.0200043,-3.7346802,-2.88974,2.5228205
-2.0400085,-1.0200043,-3.8428802,-2.977951,2.6607249
-0.8699951,-0.43499756,-4.0763397,-3.146988,4.198013
-0.8699951,-0.43499756,-4.1371307,-3.1682968,4.2582297
0.7299957,0.36499786,-4.1740265,-3.158783,6.03686
0.7299957,0.36499786,-4.112015,-3.0553436,5.9265857
2.449997,1.2249985,-4.057953,-2.9401321,7.724841
2.449997,1.2249985,-3.9860535,-2.797104,7.5878077
3.9799957,1.9899979,-3.9176483,-2.6526718,9.1592045
3.9799957,1.9899979,-3.8694916,-2.527069,9.054536
5.6100006,2.8050003,-3.846405,-2.4317093,10.806639
5.6100006,2.8050003,-3.8445892,-2.3698044,10.775246
7.1799927,3.5899963,-3.97818,-2.4270554,12.672097
7.1799927,3.5899963,-4.083557,-2.4868317,12.793128
8.830002,4.415001,-4.1331177,-2.5322342,14.698802
8.830002,4.415001,-4.1352844,-2.5569458,14.712376
10.26001,5.130005,-3.986206,-2.472351,16.135115
10.26001,5.130005,-3.8600311,-2.3924866,15.986291
10.26001,5.130005,-3.6089325,-2.1988678,15.673883
10.26001,5.130005,-3.4611359,-2.0609055,15.478878
10.949997,5.4749985,-3.4918976,-2.0345764,16.262648
10.949997,5.4749985,-3.5853882,-2.0577393,16.356201
11.300003,5.6500015,-3.7471924,-2.1543732,16.934084
11.300003,5.6500015,-3.8692932,-2.25132,17.087101
11.359985,5.6799927,-3.8683167,-2.2857285,17.169003
11.359985,5.6799927,-3.8302307,-2.304268,17.14395
11.180008,5.590004,-3.6021729,-2.1773834,16.682756
11.180008,5.590004,-3.4320831,-2.0734406,16.483948
10.679993,5.3399963,-2.9921722,-1.7426834,15.384043
10.679993,5.3399963,-2.729782,-1.5157013,15.046812
10.540009,5.2700043,-2.0053864,-0.92230225,13.976787
10.540009,5.2700043,-1.6034393,-0.5514374,13.452683
10.209991,5.1049957,-0.76872253,0.15872192,12.027785
10.209991,5.1049957,-0.37690735,0.53604126,11.516337
9.770004,4.885002,0.6712799,1.3929596,9.7317295
9.770004,4.885002,1.1710052,1.8167877,9.115161
9.350006,4.675003,2.3295898,2.7220993,7.2725425
9.350006,4.675003,2.839447,3.1138382,6.6803155
9.0099945,4.5049973,3.8144226,3.8412857,5.2241225
9.0099945,4.5049973,4.148697,4.0470123,4.869328
8.839996,4.419998,5.0105133,4.61557,3.8225932
8.839996,4.419998,5.30011,4.705879,3.5402203
8.470001,4.2350006,6.169342,5.2073517,2.4904933
8.470001,4.2350006,6.4956055,5.272751,2.2244878
8.330002,4.165001,7.408371,5.781296,1.8587795
8.330002,4.165001,7.771576,5.8724747,1.7956954
8.349991,4.1749954,8.586853,6.324608,2.1625652
8.349991,4.1749954,8.872604,6.378456,2.2640803
8.37999,4.189995,8.6901245,6.097046,1.9318854
8.37999,4.189995,8.278137,5.6045,1.4183072
8.349991,4.1749954,8.323044,5.3880615,1.2133753
8.349991,4.1749954,8.334778,5.110153,0.9352361
8.360001,4.1800003,8.522858,4.9861374,0.8225814
8.360001,4.1800003,8.618027,4.834587,0.7033216
8.330002,4.165001,8.733093,4.756401,0.71491116
8.330002,4.165001,8.756485,4.658676,0.6516207
8.319992,4.159996,8.588776,4.457985,0.40105087
8.319992,4.159996,8.4249115,4.276375,0.1570175
8.319992,4.159996,7.953842,3.8641586,0.4706381
8.319992,4.159996,7.643509,3.5595245,0.9035232
8.12999,4.064995,7.419113,3.296585,1.0458626
8.12999,4.064995,7.3775177,3.173378,1.1656684
8.059998,4.029999,7.2222443,2.9898376,1.3344219
8.059998,4.029999,7.186203,2.930069,1.403745
8.210007,4.1050034,7.008484,2.793007,1.7775121
8.210007,4.1050034,6.940155,2.762741,1.8461019
8.279999,4.1399994,6.6118774,2.5513077,2.3014624
8.279999,4.1399994,6.435623,2.4570847,2.4944983
8.2400055,4.1200027,6.184387,2.2944794,2.7465906
8.2400055,4.1200027,6.1016235,2.253418,2.8358655
8.460007,4.2300034,6.039734,2.2252884,3.1396823
8.460007,4.2300034,6.079773,2.2842407,3.0712216
8.880005,4.4400024,5.9374847,2.2224808,3.6803606
8.880005,4.4400024,5.8710327,2.227951,3.730246
9.269989,4.6349945,5.7667236,2.200882,4.2605286
9.269989,4.6349945,5.7412415,2.229599,4.265123
9.289993,4.6449966,5.9006195,2.3896866,4.06563
9.289993,4.6449966,6.0546875,2.5507278,3.8484776
9.080002,4.540001,6.1545105,2.6854095,3.4587588
9.080002,4.540001,6.195709,2.7811737,3.3731296
8.979996,4.489998,6.1917114,2.8360825,3.236884
8.979996,4.489998,6.162369,2.8558044,3.2522104
8.999985,4.4999924,6.125946,2.8499222,3.3087864
8.999985,4.4999924,6.0949707,2.8291473,3.3459728
9.25,4.625,5.9542236,2.713562,3.8040044
9.25,4.625,5.8584595,2.6208954,3.9334798
9.319992,4.659996,5.824875,2.5642014,4.069241
9.319992,4.659996,5.8371887,2.5437012,4.0692897
9.289993,4.6449966,5.873184,2.5526657,4.000614
9.289993,4.6449966,5.9135895,2.5810165,3.9513612
9.209991,4.6049957,5.824707,2.5289154,3.9654603
9.209991,4.6049957,5.7557983,2.4981842,4.0402145
9.389999,4.6949997,5.727371,2.4915466,4.2679234
9.389999,4.6949997,5.730789,2.5044098,4.2584133
9.350006,4.675003,5.8731537,2.6191483,4.0329375
9.350006,4.675003,5.9871674,2.7180023,3.884587
9.319992,4.659996,6.0438995,2.786148,3.7680073
