phi,theta,est_phi,est_theta,pred_err
12.269989,6.1349945,9.130646,6.4635468,3.1376865
12.269989,6.1349945,9.245956,7.0431595,3.1383104
11.939987,5.9699936,8.324112,6.24704,3.606086
11.939987,5.9699936,7.888138,5.071327,4.1319003
11.839996,5.919998,6.949173,3.171692,5.596256
11.839996,5.919998,6.487335,1.6271896,6.851372
11.25,5.625,6.240799,0.75050354,6.9828057
11.25,5.625,6.102417,0.65550995,7.1482515
10.570007,5.2850037,6.463867,1.653183,5.475646
10.570007,5.2850037,6.6233826,3.0245361,4.5389385
9.830002,4.915001,6.965454,4.6288834,2.8690119
9.830002,4.915001,7.128525,5.8862762,2.859444
9.830002,4.915001,7.3002014,6.717186,3.0954118
9.830002,4.915001,7.3857574,7.0269394,3.2202086
10.449997,5.2249985,7.696884,7.2094803,3.3805506
10.449997,5.2249985,7.8481903,7.16835,3.2351902
10.169998,5.084999,7.9284363,6.982605,2.927436
10.169998,5.084999,7.973114,6.704193,2.7196617
9.670013,4.8350067,8.620743,7.0640793,2.4612427
9.670013,4.8350067,8.933411,7.513359,2.7765737
9.970001,4.9850006,10.07843,8.896317,3.9128149
9.970001,4.9850006,10.640961,10.108795,5.166722
10.51001,5.255005,11.121582,11.027679,5.8043084
10.51001,5.255005,11.377914,11.316055,6.1215734
11.279999,5.6399994,11.70282,11.228561,5.6041646
11.279999,5.6399994,11.876556,10.778061,5.171839
11.800003,5.9000015,11.798584,9.95282,4.052846
11.800003,5.9000015,11.775406,9.064003,3.1640925
11.919998,5.959999,11.861374,8.378708,2.4194555
11.919998,5.959999,11.908585,7.9239883,1.9640353
12.400009,6.2000046,12.028168,7.778534,1.6212407
12.400009,6.2000046,12.091888,7.7891464,1.6183411
13.029999,6.5149994,11.950012,7.675514,1.5795431
13.029999,6.5149994,11.887802,7.5333176,1.5239273
13.159988,6.579994,11.769089,7.292938,1.5539376
13.159988,6.579994,11.7127075,7.083641,1.5225141
12.859985,6.4299927,11.41539,6.6615524,1.4537381
12.859985,6.4299927,11.272232,6.3034363,1.5830084
12.48999,6.244995,10.83876,5.70047,1.7302006
12.48999,6.244995,10.62648,5.2424774,2.1078434
12.249985,6.1249924,10.155334,4.6293106,2.5663586
12.249985,6.1249924,9.921249,4.245163,2.9853086
12.340012,6.170006,9.795044,4.139473,3.247572
12.340012,6.170006,9.723221,4.3117065,3.2004504
12.529999,6.2649994,9.948349,4.9503784,2.886019
12.529999,6.2649994,10.04921,5.679077,2.5358987
12.569992,6.284996,10.008484,6.2218094,2.5469892
12.569992,6.284996,9.989441,6.538124,2.5769382
12.160004,6.080002,9.7100525,6.3629303,2.4519205
12.160004,6.080002,9.574585,6.028343,2.5714633
11.730011,5.8650055,9.680923,5.8811646,2.0384567
11.730011,5.8650055,9.725449,5.8753815,1.9941959
11.480011,5.7400055,10.013992,6.26416,1.5493972
11.480011,5.7400055,10.151596,6.712944,1.6402017
11.069992,5.534996,10.580353,7.4606094,1.986132
11.069992,5.534996,10.789993,8.065399,2.5456054
10.679993,5.3399963,11.169754,8.6912155,3.3863373
10.679993,5.3399963,11.360504,9.036575,3.757704
10.369995,5.1849976,11.5538025,9.181717,4.165699
10.369995,5.1849976,11.656189,9.080757,4.0994487
9.849991,4.9249954,11.983566,9.089752,4.6720214
9.849991,4.9249954,12.148148,9.037498,4.7025714
9.389999,4.6949997,12.508087,9.19986,5.465222
9.389999,4.6949997,12.690704,9.308281,5.6576605
9.080002,4.540001,12.881592,9.404068,6.1554585
9.080002,4.540001,12.984207,9.373192,6.1943197
8.959991,4.4799957,12.863922,9.041992,5.9860544
8.959991,4.4799957,12.814331,8.614357,5.634612
9.5,4.75,12.613251,8.011337,4.4951415
9.5,4.75,12.518814,7.49527,4.0675087
10.189987,5.0949936,12.381744,7.052597,2.9295084
10.189987,5.0949936,12.314575,6.8013535,2.7159884
11.2599945,5.6299973,12.2798,6.7314224,1.4968481
11.2599945,5.6299973,12.261169,6.8025665,1.5378606
11.400009,5.7000046,12.34082,7.043869,1.6372161
11.400009,5.7000046,12.378159,7.3097153,1.8803436
10.300003,5.1500015,12.487183,7.624214,3.2932475
10.300003,5.1500015,12.54068,7.8588943,3.50621
9.199997,4.5999985,12.299149,7.707466,4.375869
9.199997,4.5999985,12.18544,7.427574,4.0998306
9.350006,4.675003,11.946838,6.946892,3.4401987
9.350006,4.675003,11.828751,6.5451355,3.0955381
10.0,5.0,11.58609,6.1164703,1.9335057
10.0,5.0,11.464691,5.8640366,1.6950055
10.690002,5.345001,11.219315,5.6139297,0.59116036
10.690002,5.345001,11.095703,5.5209274,0.4405747
11.110016,5.555008,10.848587,5.385597,0.31027427
11.110016,5.555008,10.723465,5.3575516,0.4329587
11.180008,5.590004,10.4752655,5.245476,0.78159624
11.180008,5.590004,10.349182,5.2133636,0.9089214
8.910004,4.455002,10.010757,4.9893036,1.2202904
8.910004,4.455002,9.84137,4.835907,1.003467
8.109985,4.0549927,9.480392,4.5161743,1.4423864
8.109985,4.0549927,9.298538,4.319603,1.2146648
9.410004,4.705002,9.109314,4.1977005,0.589171
9.410004,4.705002,9.008469,4.2505264,0.60522604
10.87001,5.435005,8.861053,4.352112,2.2758927
10.87001,5.435005,8.78273,4.5374146,2.2649446
9.619995,4.8099976,9.004562,5.05352,0.6596787
9.619995,4.8099976,9.103653,5.6084747,0.9493571
8.139984,4.069992,9.508179,6.456421,2.7480154
8.139984,4.069992,9.701981,7.157036,3.456267
8.940002,4.470001,10.337967,8.150291,3.933878
8.940002,4.470001,10.648712,8.871223,4.7169623
9.5099945,4.7549973,10.903091,9.311867,4.761891
9.5099945,4.7549973,11.037842,9.359039,4.8471494
10.570007,5.2850037,10.576767,8.545799,3.2608073
10.570007,5.2850037,10.364716,7.5101547,2.234583
11.079987,5.5399933,9.632156,5.888321,1.4821334
11.079987,5.5399933,9.278122,4.524536,2.0623193
11.019989,5.5099945,9.182083,3.7605515,2.5331185
11.019989,5.5099945,9.123291,3.6152725,2.6766412
10.880005,5.4400024,9.444916,4.3179092,1.817577
10.880005,5.4400024,9.593277,5.286461,1.2902848
9.869995,4.9349976,10.025009,6.5753174,1.6473448
9.869995,4.9349976,10.23468,7.60775,2.6972575
9.179993,4.5899963,10.523544,8.404785,4.041523
9.179993,4.5899963,10.669571,8.760483,4.4250517
10.029999,5.0149994,10.838348,8.825661,3.894254
10.029999,5.0149994,10.926468,8.627937,3.7209964
9.7599945,4.8799973,9.812759,7.0691833,2.1898158
9.7599945,4.8799973,9.286942,5.362419,0.6743467
9.569992,4.784996,8.568848,3.4742203,1.64782
9.569992,4.784996,8.209747,2.2008514,2.9190657
9.9900055,4.9950027,8.729599,2.4609985,2.8288853
9.9900055,4.9950027,8.960632,3.495163,1.8174692
10.630005,5.3150024,9.78743,5.5699844,0.87670326
10.630005,5.3150024,10.1862335,7.5079956,2.2369466
9.87999,4.939995,9.769592,8.220757,3.282589
9.87999,4.939995,9.584198,8.10257,3.176196
9.410004,4.705002,8.688141,6.6172256,2.0426767
9.410004,4.705002,8.257004,4.938858,1.1725309
9.599991,4.7999954,8.476425,4.0500717,1.3481363
9.599991,4.7999954,8.564621,3.8458939,1.4055563
9.950012,4.975006,8.872025,4.46154,1.190583
9.950012,4.975006,9.018143,5.3366547,0.9962257
10.159988,5.079994,9.6276245,6.72007,1.7232872
10.159988,5.079994,9.922821,7.8808975,2.8108366
10.570007,5.2850037,10.346268,8.877525,3.5994015
10.570007,5.2850037,10.560486,9.370995,4.086003
11.639999,5.8199997,10.677246,9.392281,3.6975052
11.639999,5.8199997,10.744156,9.052818,3.3526366
11.669998,5.834999,10.695038,8.436707,2.7756567
11.669998,5.834999,10.6779175,7.7895126,2.1887429
11.460007,5.7300034,10.136154,6.6836166,1.6250987
11.460007,5.7300034,9.879822,5.7104034,1.5725899
11.329987,5.6649933,9.390411,4.6602554,2.177357
11.329987,5.6649933,9.149231,3.9850082,2.7466617
11.369995,5.6849976,9.467316,4.2144394,2.3991458
11.369995,5.6849976,9.609024,4.876671,1.9307708
12.37001,6.185005,9.589905,5.585907,2.8295772
12.37001,6.185005,9.583252,6.1509705,2.770857
15.050003,7.5250015,9.400925,6.2990417,5.7403703
15.050003,7.5250015,9.313034,6.221939,5.842779
14.23999,7.119995,9.534058,6.319046,4.74169
14.23999,7.119995,9.635757,6.44886,4.6209264
11.619995,5.8099976,9.955261,6.863411,1.9614426
11.619995,5.8099976,10.110764,7.2463837,2.0765057
11.589996,5.794998,9.835602,7.1293945,2.195261
11.589996,5.794998,9.710175,6.7992096,2.1213562
11.659988,5.829994,9.46814,6.208702,2.212401
11.659988,5.829994,9.349411,5.6848373,2.3034177
12.5,6.25,9.375916,5.436287,3.2124784
12.5,6.25,9.383865,5.421295,3.2088196
13.089996,6.544998,9.564774,5.759468,3.5917778
13.089996,6.544998,9.650314,6.1787186,3.4380922
