phi,theta,est_phi,est_theta,pred_err
-22.730011,-11.3650055,-23.430847,-16.287712,4.9694858
-22.730011,-11.3650055,-24.08136,-16.014503,4.8311586
-21.270004,-10.635002,-24.131912,-15.495613,5.6028357
-21.270004,-10.635002,-24.429413,-15.096901,5.4212637
-19.490005,-9.745003,-24.125732,-14.513016,6.5773034
-19.490005,-9.745003,-24.089981,-14.115868,6.272792
-17.649994,-8.824997,-23.710876,-13.687431,7.678079
-17.649994,-8.824997,-23.609985,-13.485771,7.476142
-16.5,-8.25,-23.36139,-13.338966,8.4433155
-16.5,-8.25,-23.372833,-13.390137,8.4827175
-16.039993,-8.019997,-23.343582,-13.489342,9.019596
-16.039993,-8.019997,-23.534042,-13.701981,9.295149
-15.4900055,-7.7450027,-23.617905,-13.856178,10.0507965
-15.4900055,-7.7450027,-23.881058,-14.030197,10.359608
-14.790009,-7.3950043,-23.96167,-14.054611,11.200414
-14.790009,-7.3950043,-24.195206,-14.053131,11.384737
-14.139999,-7.0699997,-24.078217,-13.826126,11.875838
-14.139999,-7.0699997,-24.115326,-13.591293,11.777611
-13.5099945,-6.7549973,-23.693848,-13.129967,11.880136
-13.5099945,-6.7549973,-23.456955,-12.732834,11.477854
-13.12001,-6.560005,-22.915375,-12.2453,11.208129
-13.12001,-6.560005,-22.586716,-11.908546,10.763093
-12.7599945,-6.3799973,-21.852997,-11.491539,10.332187
-12.7599945,-6.3799973,-21.365662,-11.259308,9.801728
-12.589996,-6.294998,-20.335236,-10.883324,8.925703
-12.589996,-6.294998,-19.60672,-10.686165,8.210782
-12.559998,-6.279999,-18.5242,-10.392357,7.1915655
-12.559998,-6.279999,-17.7872,-10.268829,6.531198
-12.309998,-6.154999,-16.705917,-10.021095,5.8207307
-12.309998,-6.154999,-15.997757,-9.919739,5.244225
-12.089996,-6.044998,-14.831558,-9.610985,4.482225
-12.089996,-6.044998,-14.071579,-9.428772,3.912064
-12.119995,-6.0599976,-12.71759,-8.960983,2.9609468
-12.119995,-6.0599976,-11.819458,-8.630348,2.5875502
-11.960007,-5.9800034,-10.161087,-7.951187,2.6596947
-11.960007,-5.9800034,-9.031143,-7.4561157,3.2617078
-11.899994,-5.949997,-7.1746063,-6.6602554,4.750152
-11.899994,-5.949997,-5.920685,-6.1231155,5.9486055
-11.880005,-5.9400024,-4.4735107,-5.5616455,7.3788705
-11.880005,-5.9400024,-3.629486,-5.3186493,8.234088
-11.709991,-5.8549957,-3.0278015,-5.2615967,8.661612
-11.709991,-5.8549957,-2.9322357,-5.4801636,8.74278
-11.440002,-5.720001,-2.8948517,-5.7463684,8.502351
-11.440002,-5.720001,-3.2507782,-6.136505,8.155984
-11.330002,-5.665001,-3.4579468,-6.372093,7.8604245
-11.330002,-5.665001,-3.974823,-6.5936203,7.371714
-11.110001,-5.5550003,-4.3067474,-6.583214,6.842635
-11.110001,-5.5550003,-4.883606,-6.5190353,6.2663503
-10.919998,-5.459999,-5.232437,-6.2374725,5.711035
-10.919998,-5.459999,-5.777817,-5.950859,5.1401076
-10.830002,-5.415001,-6.2187347,-5.593651,4.5934606
-10.830002,-5.415001,-6.804596,-5.317772,4.008927
-10.790009,-5.3950043,-7.256546,-5.050621,3.5355716
-10.790009,-5.3950043,-7.810135,-4.9113083,3.0070004
-10.649994,-5.324997,-8.323624,-4.856064,2.3641367
-10.649994,-5.324997,-8.894714,-4.920616,1.794278
-10.860001,-5.4300003,-9.47934,-5.07251,1.4205132
-10.860001,-5.4300003,-10.075775,-5.285248,0.79426175
-11.169998,-5.584999,-10.494644,-5.4446564,0.68671066
-11.169998,-5.584999,-10.911133,-5.5886383,0.25717065
-11.270004,-5.635002,-11.169586,-5.6339264,0.09891171
-11.270004,-5.635002,-11.427719,-5.6363373,0.1570175
-11.169998,-5.584999,-11.703232,-5.613533,0.5315545
-11.169998,-5.584999,-11.96553,-5.5683975,0.7917943
-10.849991,-5.4249954,-12.099548,-5.463829,1.2445836
-10.849991,-5.4249954,-12.224075,-5.358574,1.3695936
-10.679993,-5.3399963,-12.300034,-5.2518845,1.6155574
-10.679993,-5.3399963,-12.37114,-5.1738358,1.6923479
-10.790009,-5.3950043,-12.423904,-5.1271057,1.6488885
-10.790009,-5.3950043,-12.472458,-5.11924,1.6980047
-11.040009,-5.5200043,-12.401138,-5.09507,1.4203753
-11.040009,-5.5200043,-12.3398285,-5.096878,1.3615687
-11.110001,-5.5550003,-12.10968,-5.040344,1.1204739
-11.110001,-5.5550003,-11.916672,-5.0004654,0.9759851
-10.900009,-5.4500046,-11.692093,-4.949936,0.93397987
-10.900009,-5.4500046,-11.517197,-4.923012,0.80963385
-10.449997,-5.2249985,-11.242035,-4.855751,0.8711055
-10.449997,-5.2249985,-11.030655,-4.811882,0.7107937
-9.860001,-4.9300003,-10.754593,-4.73938,0.91150117
-9.860001,-4.9300003,-10.552856,-4.695175,0.7292733
-9.360001,-4.6800003,-10.361954,-4.656891,0.99877596
-9.360001,-4.6800003,-10.242065,-4.6502457,0.8796001
-8.919998,-4.459999,-10.159378,-4.6613235,1.2517954
-8.919998,-4.459999,-10.134689,-4.6955795,1.2333698
-8.7599945,-4.3799973,-10.064438,-4.703293,1.3398368
-8.7599945,-4.3799973,-10.046616,-4.717491,1.3261844
-8.619995,-4.3099976,-10.218201,-4.800049,1.6668309
-8.619995,-4.3099976,-10.4084015,-4.8855057,1.8732527
-8.199997,-4.0999985,-10.813309,-5.0539246,2.7741754
-8.199997,-4.0999985,-11.187881,-5.201996,3.1753333
-6.9400024,-3.4700012,-11.586517,-5.3383484,4.9951634
-6.9400024,-3.4700012,-11.930084,-5.421234,5.3437543
-5.470001,-2.7350006,-12.147598,-5.413887,7.1786504
-5.470001,-2.7350006,-12.317535,-5.350136,7.313434
-4.3899994,-2.1949997,-12.228516,-5.1507187,8.361352
-4.3899994,-2.1949997,-12.129715,-4.932579,8.194745
-4.0099945,-2.0049973,-11.918274,-4.681633,8.335479
-4.0099945,-2.0049973,-11.7270355,-4.477829,8.09119
-4.230011,-2.1150055,-11.636963,-4.380371,7.7337794
-4.230011,-2.1150055,-11.563873,-4.3668213,7.660089
-4.7899933,-2.3949966,-11.67392,-4.5030746,7.1871448
-4.7899933,-2.3949966,-11.774429,-4.69429,7.339999
-5.2900085,-2.6450043,-11.905624,-4.9235687,6.982946
-5.2900085,-2.6450043,-12.014221,-5.135048,7.1553836
-5.430008,-2.715004,-11.956894,-5.2347946,6.981204
-5.430008,-2.715004,-11.896484,-5.2674255,6.9368668
-5.7599945,-2.8799973,-11.535278,-5.10231,6.1746655
-5.7599945,-2.8799973,-11.219727,-4.8884125,5.805355
-5.8700104,-2.9350052,-10.561996,-4.489418,4.933242
-5.8700104,-2.9350052,-10.012909,-4.1191864,4.3011556
-5.5599976,-2.7799988,-9.2447815,-3.6827927,3.7880654
-5.5599976,-2.7799988,-8.633713,-3.3652954,3.1246192
-5.169998,-2.584999,-7.8836823,-3.0691986,2.7532816
