phi,theta,est_phi,est_theta,pred_err
5.169983,2.5849915,7.927414,4.498131,3.3516436
5.169983,2.5849915,7.9363403,4.4961777,3.3578296
5.0399933,2.5199966,7.942108,4.469269,3.4914367
5.0399933,2.5199966,7.9458466,4.4244766,3.4697797
5.0599976,2.5299988,7.948227,4.370384,3.4202788
5.0599976,2.5299988,7.9497833,4.315567,3.3925178
5.25,2.625,7.9507904,4.267578,3.1568449
5.25,2.625,7.951462,4.23188,3.1390588
5.3600006,2.6800003,7.951889,4.211586,3.0064147
5.3600006,2.6800003,7.9521484,4.2072296,3.0045257
5.300003,2.6500015,7.86705,4.1506653,2.9695952
5.300003,2.6500015,7.815933,4.110756,2.9054203
5.3200073,2.6600037,7.7827454,4.093643,2.8459256
5.3200073,2.6600037,7.7607727,4.0978775,2.829162
5.350006,2.675003,7.746399,4.119583,2.7944229
5.350006,2.675003,7.737076,4.1531982,2.8040035
5.3799896,2.6899948,7.7310333,4.192444,2.7865665
5.3799896,2.6899948,7.727127,4.2311935,2.8042827
5.2400055,2.6200027,7.6393127,4.1978073,2.8680565
5.2400055,2.6200027,7.5864716,4.160858,2.8036544
5.399994,2.699997,7.6374054,4.195427,2.6878066
5.399994,2.699997,7.665924,4.2323227,2.7318697
5.419998,2.709999,7.599106,4.1963806,2.634479
5.419998,2.709999,7.5602417,4.157028,2.580354
5.4299927,2.7149963,7.5351257,4.1233826,2.5295615
5.4299927,2.7149963,7.5184326,4.0988007,2.5020978
5.369995,2.6849976,7.5927734,4.15152,2.659621
5.369995,2.6849976,7.6368713,4.209503,2.7282848
5.5599976,2.7799988,7.580261,4.1945496,2.4631505
5.5599976,2.7799988,7.5480804,4.1733704,2.4247084
5.550003,2.7750015,7.4419556,4.0866013,2.2993355
5.550003,2.7750015,7.376831,4.0086823,2.201671
5.6100006,2.8050003,7.334427,3.9517288,2.0682893
5.6100006,2.8050003,7.306427,3.919876,2.027482
5.719986,2.859993,7.288147,3.9135284,1.8868892
5.719986,2.859993,7.276291,3.9297714,1.8863705
5.6900024,2.8450012,7.3539124,4.029686,2.040184
5.6900024,2.8450012,7.4002075,4.1339035,2.1389053
5.8899994,2.9449997,7.430298,4.224617,2.0001733
5.8899994,2.9449997,7.4502563,4.2919846,2.0588052
6.029999,3.0149994,7.4633484,4.3305664,1.9435003
6.029999,3.0149994,7.4718018,4.3394165,1.9555469
6.3399963,3.1699982,7.47731,4.3216324,1.6170104
6.3399963,3.1699982,7.480835,4.2834244,1.5924989
6.4900055,3.2450027,7.4831543,4.232872,1.3991371
6.4900055,3.2450027,7.484604,4.1785736,1.3624308
6.700012,3.350006,7.5708466,4.194847,1.2120844
6.700012,3.350006,7.622711,4.215637,1.2636201
6.6700134,3.3350067,7.571106,4.167961,1.2257305
6.6700134,3.3350067,7.5421295,4.1222763,1.1735319
6.599991,3.2999954,7.608719,4.154373,1.3202689
6.599991,3.2999954,7.6473694,4.194641,1.3757237
6.5399933,3.2699966,7.6723785,4.2331085,1.4846399
6.5399933,3.2699966,7.6889954,4.2652283,1.5180087
6.5899963,3.2949982,7.69989,4.287857,1.4872738
6.5899963,3.2949982,7.7070007,4.2993774,1.5002435
6.7100067,3.3550034,7.7115936,4.299858,1.375297
6.7100067,3.3550034,7.714554,4.2908554,1.371307
6.9099884,3.4549942,7.801758,4.341339,1.256009
6.9099884,3.4549942,7.8542175,4.3822327,1.3217502
6.9600067,3.4800034,7.888275,4.4063187,1.3098525
6.9600067,3.4800034,7.9108276,4.4132385,1.3304566
7.2499847,3.6249924,7.925537,4.4048386,1.030596
