phi,theta,est_phi,est_theta,pred_err
-107.86,-53.93,-82.79743,-48.79983,16.36641
-107.86,-53.93,-82.61384,-48.975845,16.392447
-107.869995,-53.934998,-82.342415,-49.11249,16.495668
-107.869995,-53.934998,-82.06459,-49.22253,16.609186
-107.97,-53.985,-81.772095,-49.299076,16.810099
-107.97,-53.985,-81.50751,-49.356625,16.939758
-108.36,-54.18,-81.25972,-49.388554,17.315327
-108.36,-54.18,-81.06713,-49.408237,17.418903
-108.73,-54.365,-80.91323,-49.407936,17.739153
-108.73,-54.365,-80.83069,-49.39979,17.790752
-109.2,-54.6,-80.83255,-49.393383,18.084557
-109.2,-54.6,-80.903656,-49.386032,18.046936
-109.82,-54.91,-81.06487,-49.38974,18.337587
-109.82,-54.91,-81.2749,-49.392498,18.216112
-110.06,-55.03,-81.56376,-49.41062,18.191977
-110.06,-55.03,-81.866135,-49.425125,18.012701
-110.05,-55.025,-82.18718,-49.44046,17.816196
-110.05,-55.025,-82.48395,-49.445446,17.644869
-110.08,-55.04,-82.7379,-49.43616,17.52387
-110.08,-55.04,-82.93991,-49.413754,17.419996
-110.19,-55.095,-83.08548,-49.38282,17.422325
-110.19,-55.095,-83.16569,-49.344643,17.395683
-110.270004,-55.135002,-83.13912,-49.281704,17.492891
-110.270004,-55.135002,-83.05633,-49.21097,17.57504
-110.5,-55.25,-82.86778,-49.111294,17.87853
-110.5,-55.25,-82.6508,-49.008865,18.053078
-110.54,-55.27,-82.33488,-48.872044,18.326935
-110.54,-55.27,-82.0306,-48.737846,18.567877
-110.659996,-55.329998,-81.67389,-48.579113,18.928333
-110.659996,-55.329998,-81.37005,-48.432346,19.176832
-110.729996,-55.364998,-81.132706,-48.30934,19.420534
-110.729996,-55.364998,-80.97175,-48.21423,19.561983
-110.88,-55.44,-80.894295,-48.14708,19.73765
-110.88,-55.44,-80.89848,-48.103138,19.759207
-110.990005,-55.495003,-81.00325,-48.089294,19.778614
-110.990005,-55.495003,-81.174675,-48.092228,19.681225
-111.1,-55.55,-81.490265,-48.15152,19.543186
-111.1,-55.55,-81.83133,-48.226967,19.311716
-111.31,-55.655,-82.26227,-48.34759,19.141035
-111.31,-55.655,-82.66375,-48.47028,18.850897
-111.51,-55.755,-83.12155,-48.63507,18.635998
-111.51,-55.755,-83.49253,-48.79158,18.345476
-111.54,-55.77,-83.89927,-48.995495,18.0296
-111.54,-55.77,-84.1698,-49.183918,17.779125
-111.53,-55.765,-84.34882,-49.36491,17.577913
-111.53,-55.765,-84.37751,-49.509922,17.486242
-111.51,-55.755,-84.26137,-49.61216,17.485151
-111.51,-55.755,-84.02079,-49.67483,17.5868
-111.57,-55.785,-83.68379,-49.708065,17.795134
-111.57,-55.785,-83.27011,-49.717278,18.020803
-111.56,-55.78,-82.8295,-49.72005,18.258802
-111.56,-55.78,-82.36392,-49.71209,18.52267
-111.73,-55.865,-81.91476,-49.701637,18.883274
-111.73,-55.865,-81.487686,-49.68268,19.131077
-111.71,-55.855,-81.15117,-49.67748,19.309362
-111.71,-55.855,-80.86772,-49.667732,19.472622
-111.880005,-55.940002,-80.656654,-49.651234,19.701748
-111.880005,-55.940002,-80.51647,-49.62276,19.79441
-111.84,-55.92,-80.47633,-49.593987,19.807255
-111.84,-55.92,-80.506935,-49.55728,19.808899
-111.8,-55.9,-80.61759,-49.518456,19.742744
-111.8,-55.9,-80.78297,-49.47286,19.673872
-111.69,-55.845,-81.02357,-49.435196,19.491772
-111.69,-55.845,-81.28826,-49.39497,19.364798
-111.13,-55.565,-81.58353,-49.36008,18.871304
-111.13,-55.565,-81.8668,-49.32165,18.731836
-110.44,-55.22,-82.14482,-49.288128,18.15994
-110.44,-55.22,-82.378,-49.251156,18.046474
-109.97,-54.985,-82.599014,-49.229527,17.63414
-109.97,-54.985,-82.75005,-49.207397,17.559166
-109.5,-54.75,-82.86688,-49.199196,17.196573
-109.5,-54.75,-82.90254,-49.188263,17.181469
-108.59,-54.295,-82.86436,-49.171917,16.627375
-108.59,-54.295,-82.75402,-49.14681,16.70292
-107.42,-53.71,-82.57851,-49.11233,16.067793
-107.42,-53.71,-82.35521,-49.07127,16.217173
-106.65,-53.325,-82.09312,-49.024406,15.896355
-106.65,-53.325,-81.81484,-48.975643,16.082397
-106.06,-53.03,-81.54744,-48.93328,15.880088
-106.06,-53.03,-81.29254,-48.8943,16.048819
-105.479996,-52.739998,-81.05969,-48.85653,15.831739
-105.479996,-52.739998,-80.86255,-48.820137,15.9652605
-105.21,-52.605,-80.744736,-48.80219,15.870462
-105.21,-52.605,-80.671585,-48.790062,15.919542
-104.840004,-52.420002,-80.63951,-48.77655,15.707083
-104.840004,-52.420002,-80.65259,-48.760853,15.70514
-104.74,-52.37,-80.74375,-48.759987,15.58575
-104.74,-52.37,-80.866844,-48.761803,15.510096
-104.52,-52.26,-81.00417,-48.75795,15.286121
-104.52,-52.26,-81.15661,-48.749664,15.196171
-104.44,-52.22,-81.30575,-48.734215,15.059187
-104.44,-52.22,-81.45303,-48.71608,14.976062
-104.47,-52.235,-81.56631,-48.68686,14.937463
-104.47,-52.235,-81.66571,-48.65651,14.888364
-104.68,-52.34,-81.626015,-48.57296,15.082171
-104.68,-52.34,-81.58149,-48.48108,15.14559
-104.770004,-52.385002,-81.386856,-48.328632,15.384467
-104.770004,-52.385002,-81.21472,-48.177376,15.551165
-103.740005,-51.870003,-80.971985,-48.00176,15.087446
-103.740005,-51.870003,-80.78039,-47.848045,15.266626
-100.86,-50.43,-80.54494,-47.680344,13.548718
-100.86,-50.43,-80.38627,-47.540062,13.696415
-94.21,-47.105,-80.10782,-47.337,9.567558
-94.21,-47.105,-79.9389,-47.1495,9.696269
-84.200005,-42.100002,-79.6197,-46.866325,5.7766533
-84.200005,-42.100002,-79.44858,-46.59987,5.636177
-72.54,-36.27,-79.24982,-46.292046,11.208866
-72.54,-36.27,-79.221016,-46.029892,10.970397
-58.659996,-29.329998,-79.2161,-45.762787,23.01139
-58.659996,-29.329998,-79.38,-45.556328,22.974033
-47.429993,-23.714996,-79.55555,-45.347385,33.793797
-47.429993,-23.714996,-79.878555,-45.198067,33.9218
-39.600006,-19.800003,-80.25562,-45.08241,41.938145
