phi,theta,est_phi,est_theta,pred_err
2.1000000000000227,-1.8299999999999983,13.900000000000006,-3.3100000000000023,11.880306005999499
1.839999999999975,-1.9899999999999949,13.460000000000008,-3.239999999999995,11.674737115119749
1.9499999999999886,-2.1700000000000017,13.100000000000023,-3.1500000000000057,11.180842609941932
2.1599999999999966,-2.3599999999999994,12.589999999999975,-2.969999999999999,10.436480966895088
2.680000000000007,-2.5799999999999983,11.780000000000001,-2.680000000000007,9.09094348057721
2.9199999999999875,-2.8400000000000034,10.930000000000035,-2.3900000000000006,8.014268262059426
2.829999999999984,-2.8299999999999983,10.090000000000003,-1.980000000000004,7.303163267704414
2.5999999999999943,-2.8599999999999994,9.129999999999967,-1.5999999999999943,6.645460471856505
2.1899999999999977,-3.1500000000000057,8.190000000000026,-1.2999999999999972,6.274157339236698
1.460000000000008,-3.450000000000003,7.430000000000007,-1.269999999999996,6.350472120147434
0.9300000000000068,-3.819999999999993,6.6299999999999955,-1.3400000000000034,6.210428135610967
0.6300000000000239,-3.8599999999999994,6.03000000000003,-1.5699999999999932,5.859584009112203
0.47999999999998977,-3.760000000000005,5.78000000000003,-1.5799999999999983,5.725207142958868
0.38999999999998636,-3.739999999999995,5.71999999999997,-1.6400000000000006,5.723031189778946
0.27000000000001023,-3.75,5.6200000000000045,-1.7099999999999937,5.719797454225902
0.0800000000000125,-4.1200000000000045,5.710000000000008,-1.8199999999999932,6.0743278011901864
-0.15000000000000568,-4.230000000000004,5.739999999999981,-1.7099999999999937,6.398723325934404
-0.4199999999999875,-4.150000000000006,5.689999999999998,-1.6800000000000068,6.582594369993443
-0.6899999999999977,-4.359999999999999,5.3300000000000125,-1.6800000000000068,6.5814489971172305
-0.9300000000000068,-4.200000000000003,5.1699999999999875,-1.9000000000000057,6.510724380295576
-1.0300000000000011,-4.099999999999994,4.740000000000009,-1.7999999999999972,6.204043115274049
-1.1699999999999875,-4.310000000000002,4.240000000000009,-1.9599999999999937,5.890574670018681
-0.9900000000000091,-4.590000000000003,3.9099999999999966,-1.9000000000000057,5.5825335698437115
-0.789999999999992,-4.8799999999999955,3.7599999999999625,-1.8299999999999983,5.470752837183005
-0.6899999999999977,-5.090000000000003,3.590000000000032,-1.7900000000000063,5.397899112333437
-0.47999999999998977,-5.489999999999995,3.3799999999999955,-1.6599999999999966,5.431846291597298
-0.18000000000000682,-6.030000000000001,3.25,-1.6200000000000045,5.581645663247736
0.009999999999990905,-6.579999999999998,2.969999999999999,-1.7399999999999949,5.668846223106146
0.5099999999999909,-7.1200000000000045,2.579999999999984,-1.6599999999999966,5.836789375545145
0.8899999999999864,-7.469999999999999,2.2299999999999898,-1.6899999999999977,5.932200933404365
1.490000000000009,-7.859999999999999,2.1000000000000227,-1.8299999999999983,6.060527794671681
1.6500000000000057,-7.659999999999997,1.839999999999975,-1.9899999999999949,5.673157384690843
1.8200000000000216,-7.730000000000004,1.9499999999999886,-2.1700000000000017,5.561507054023155
1.759999999999991,-7.959999999999994,2.1599999999999966,-2.3599999999999994,5.614140748681342
1.759999999999991,-8.36,2.680000000000007,-2.5799999999999983,5.852040482278145
1.5699999999999648,-8.620000000000005,2.9199999999999875,-2.8400000000000034,5.933898839998475
1.339999999999975,-8.719999999999999,2.829999999999984,-2.8299999999999983,6.073526609796402
0.9699999999999989,-8.650000000000006,2.5999999999999943,-2.8599999999999994,6.01265132667524
0.5300000000000011,-8.530000000000001,2.1899999999999977,-3.1500000000000057,5.627557347136136
0.18999999999999773,-8.36,1.460000000000008,-3.450000000000003,5.0698047315535995
-0.3400000000000034,-8.200000000000003,0.9300000000000068,-3.819999999999993,4.558378555435631
-0.6699999999999875,-8.14,0.6300000000000239,-3.8599999999999994,4.47092057744684
-1.0699999999999932,-7.980000000000004,0.47999999999998977,-3.760000000000005,4.492734201775107
-1.4699999999999989,-7.920000000000002,0.38999999999998636,-3.739999999999995,4.571075879607105
-1.6299999999999955,-7.930000000000007,0.27000000000001023,-3.75,4.587307155767441
-1.8100000000000023,-7.75,0.0800000000000125,-4.1200000000000045,4.087735881515421
-1.9000000000000057,-7.6200000000000045,-0.15000000000000568,-4.230000000000004,3.8106497904925467
-2.009999999999991,-7.459999999999994,-0.4199999999999875,-4.150000000000006,3.6684626916901193
-2.180000000000007,-7.480000000000004,-0.6899999999999977,-4.359999999999999,3.4540297303052916
-2.4399999999999977,-7.469999999999999,-0.9300000000000068,-4.200000000000003,3.598444215034742
-2.8799999999999955,-7.609999999999999,-1.0300000000000011,-4.099999999999994,3.963065561321725
-3.219999999999999,-7.950000000000003,-1.1699999999999875,-4.310000000000002,4.171657718856124
-3.759999999999991,-8.159999999999997,-0.9900000000000091,-4.590000000000003,4.507842050493338
-4.060000000000002,-8.400000000000006,-0.789999999999992,-4.8799999999999955,4.789242038141265
-4.300000000000011,-8.849999999999994,-0.6899999999999977,-5.090000000000003,5.193545489258573
-4.259999999999991,-9.189999999999998,-0.47999999999998977,-5.489999999999995,5.266875263697492
-4.310000000000002,-9.180000000000007,-0.18000000000000682,-6.030000000000001,5.164889145930266
-4.1699999999999875,-9.14,0.009999999999990905,-6.579999999999998,4.867862339639529
-3.8700000000000045,-9.219999999999999,0.5099999999999909,-7.1200000000000045,4.817109393090837
-3.4399999999999977,-9.590000000000003,0.8899999999999864,-7.469999999999999,4.7779054446977955
-3.1399999999999864,-9.61,1.490000000000009,-7.859999999999999,4.89928535832401
-2.8499999999999943,-9.599999999999994,1.6500000000000057,-7.659999999999997,4.853390719115928
-2.5999999999999943,-9.569999999999993,1.8200000000000216,-7.730000000000004,4.741110093724455
-2.5999999999999943,-9.310000000000002,1.759999999999991,-7.959999999999994,4.5169090872116895
-2.5800000000000125,-9.180000000000007,1.759999999999991,-8.36,4.366874754243459
-2.7299999999999898,-9.349999999999994,1.5699999999999648,-8.620000000000005,4.309459728942055
-2.8700000000000045,-9.510000000000005,1.339999999999975,-8.719999999999999,4.231182961651822
-3.069999999999993,-9.530000000000001,0.9699999999999989,-8.650000000000006,4.085109500329235
-3.319999999999993,-9.180000000000007,0.5300000000000011,-8.530000000000001,3.8592063205350633
-3.5,-8.849999999999994,0.18999999999999773,-8.36,3.6811943215977667
-3.5900000000000034,-8.799999999999997,-0.3400000000000034,-8.200000000000003,3.269797119287766
-3.8700000000000045,-9.019999999999996,-0.6699999999999875,-8.14,3.2842370187154337
-4.180000000000007,-9.219999999999999,-1.0699999999999932,-7.980000000000004,3.315565949875133
-4.439999999999998,-9.370000000000005,-1.4699999999999989,-7.920000000000002,3.27468592318654
-4.780000000000001,-9.14,-1.6299999999999955,-7.930000000000007,3.3417962791308464
-5.0800000000000125,-8.939999999999998,-1.8100000000000023,-7.75,3.4472173814048976
-5.259999999999991,-8.960000000000008,-1.9000000000000057,-7.6200000000000045,3.5846757106568434
-5.599999999999994,-8.650000000000006,-2.009999999999991,-7.459999999999994,3.7484108896900197
-5.72999999999999,-8.420000000000002,-2.180000000000007,-7.480000000000004,3.639320436454071
-5.699999999999989,-8.230000000000004,-2.4399999999999977,-7.469999999999999,3.3176403137828805
-5.840000000000003,-7.849999999999994,-2.8799999999999955,-7.609999999999999,2.9428966469858966
-5.840000000000003,-7.480000000000004,-3.219999999999999,-7.950000000000003,2.6384710552944557
-5.6699999999999875,-7.200000000000003,-3.759999999999991,-8.159999999999997,2.1223693450054593
-5.389999999999986,-7.040000000000006,-4.060000000000002,-8.400000000000006,1.8938037231792797
-5.3700000000000045,-7.109999999999999,-4.300000000000011,-8.849999999999994,2.0372388830756654
-5.389999999999986,-7.329999999999998,-4.259999999999991,-9.189999999999998,2.170259781338621
-5.280000000000001,-7.510000000000005,-4.310000000000002,-9.180000000000007,1.9261130023841593
-5.25,-7.450000000000003,-4.1699999999999875,-9.14,1.9995334466837988
-5.3300000000000125,-7.420000000000002,-3.8700000000000045,-9.219999999999999,2.3079823114046256
-5.47999999999999,-7.400000000000006,-3.4399999999999977,-9.590000000000003,2.977641162466111
-5.52000000000001,-7.599999999999994,-3.1399999999999864,-9.61,3.0946838879481757
-5.6200000000000045,-7.489999999999995,-2.8499999999999943,-9.599999999999994,3.457551323555799
-5.699999999999989,-7.390000000000001,-2.5999999999999943,-9.569999999999993,3.761936237417098
-5.689999999999998,-7.340000000000003,-2.5999999999999943,-9.310000000000002,3.6370056723742787
-5.550000000000011,-7.280000000000001,-2.5800000000000125,-9.180000000000007,3.4998955401743888
-5.590000000000003,-7.260000000000005,-2.7299999999999898,-9.349999999999994,3.5179630583065595
-5.5,-7.359999999999999,-2.8700000000000045,-9.510000000000005,3.3748623235063753
-5.550000000000011,-7.5,-3.069999999999993,-9.530000000000001,3.1836716201526714
-5.47999999999999,-7.489999999999995,-3.319999999999993,-9.180000000000007,2.7245724697035394
-5.509999999999991,-7.3700000000000045,-3.5,-8.849999999999994,2.4798896633468557
-5.439999999999998,-7.359999999999999,-3.5900000000000034,-8.799999999999997,2.3298696181147625
-5.4199999999999875,-7.310000000000002,-3.8700000000000045,-9.019999999999996,2.297379156570199
-5.530000000000001,-7.099999999999994,-4.180000000000007,-9.219999999999999,2.5059858866542264
-5.539999999999992,-7.049999999999997,-4.439999999999998,-9.370000000000005,2.5627236443484804
-5.6699999999999875,-6.980000000000004,-4.780000000000001,-9.14,2.3328159832000375
-5.72999999999999,-6.980000000000004,-5.0800000000000125,-8.939999999999998,2.062996550996506
-5.810000000000002,-7.1299999999999955,-5.259999999999991,-8.960000000000008,1.9093057369142108
-5.8700000000000045,-7.299999999999997,-5.599999999999994,-8.650000000000006,1.3762242688105821
-5.969999999999999,-7.430000000000007,-5.72999999999999,-8.420000000000002,1.0181372870995962
-6.0800000000000125,-7.5,-5.699999999999989,-8.230000000000004,0.8213367571009368
-6.060000000000002,-7.659999999999997,-5.840000000000003,-7.849999999999994,0.2891689486220525
-6.0,-7.739999999999995,-5.840000000000003,-7.480000000000004,0.30455047717514244
-5.860000000000014,-7.780000000000001,-5.6699999999999875,-7.200000000000003,0.6098247875612288
-5.819999999999993,-7.930000000000007,-5.389999999999986,-7.040000000000006,0.9868426928645446
-5.810000000000002,-8.0,-5.3700000000000045,-7.109999999999999,0.9911353613585705
-5.759999999999991,-8.099999999999994,-5.389999999999986,-7.329999999999998,0.8528368311852679
-5.699999999999989,-7.8799999999999955,-5.280000000000001,-7.510000000000005,0.5568991402076635
-5.6699999999999875,-7.819999999999993,-5.25,-7.450000000000003,0.55694298659158
-5.52000000000001,-7.730000000000004,-5.3300000000000125,-7.420000000000002,0.3627293471720136
-5.52000000000001,-7.609999999999999,-5.47999999999999,-7.400000000000006,0.21371172793719642
