phi,theta,est_phi,est_theta,pred_err
1.5099945,0.75499725,-4.5161133,-0.07375336,6.0827003
1.5099945,0.75499725,-4.4086,0.025161743,5.9632845
1.8899841,0.94499207,-4.4269714,0.08731079,6.374583
1.8899841,0.94499207,-4.4794006,0.115982056,6.4227853
2.1599884,1.0799942,-3.9313965,0.43145752,6.1252546
2.1599884,1.0799942,-3.3575745,0.65260315,5.533428
2.0299988,1.0149994,-2.1246338,1.2203217,4.1588764
2.0299988,1.0149994,-1.2741547,1.5280838,3.3429286
1.6700134,0.8350067,-0.670105,1.7764664,2.5218894
1.6700134,0.8350067,-0.6995697,1.7378769,2.535204
1.3199921,0.65999603,-0.9949646,1.6196594,2.5056157
1.3199921,0.65999603,-1.4755096,1.3960266,2.8903565
0.75001526,0.37500763,-1.4828491,1.404419,2.4584577
0.75001526,0.37500763,-1.3574371,1.4005661,2.3434315
0.22000122,0.11000061,-1.2690735,1.3621979,1.9454128
0.22000122,0.11000061,-1.310791,1.2983093,1.9377521
-0.5700073,-0.28500366,-1.0221863,1.4805908,1.8225232
-0.5700073,-0.28500366,-0.8150482,1.612114,1.9129499
-0.95999146,-0.47999573,-0.36454773,1.8949509,2.4484856
-0.95999146,-0.47999573,-0.14091492,2.0251617,2.6356678
-1.1600037,-0.58000183,0.322937,2.3003616,3.2395442
-1.1600037,-0.58000183,0.50961304,2.3819504,3.3998969
-1.1600037,-0.58000183,1.2453461,2.7779617,4.1301465
-1.1600037,-0.58000183,1.6799927,2.9365692,4.5195637
-1.6699982,-0.8349991,2.3954773,3.2762146,5.780656
-1.6699982,-0.8349991,2.6410065,3.3369827,5.997799
-1.8300018,-0.9150009,3.346756,3.7088928,6.9389305
-1.8300018,-0.9150009,3.629486,3.8014526,7.212132
-2.2299957,-1.1149979,4.4786377,4.2458267,8.583594
-2.2299957,-1.1149979,4.8576508,4.370529,8.958067
-2.8099976,-1.4049988,4.571274,4.1744537,9.248687
-2.8099976,-1.4049988,3.7942047,3.7906723,8.400084
-3.2799988,-1.6399994,3.3483124,3.6336823,8.467679
-3.2799988,-1.6399994,3.0814972,3.5070953,8.180645
-3.6900024,-1.8450012,3.167511,3.528717,8.709645
-3.6900024,-1.8450012,3.287857,3.5417175,8.812514
-3.8600006,-1.9300003,3.2845306,3.5192108,8.982729
-3.8600006,-1.9300003,3.1167755,3.4641037,8.81628
-3.9799957,-1.9899979,2.3907776,3.1425629,8.179157
-3.9799957,-1.9899979,1.6849365,2.8880844,7.4743304
-3.9400024,-1.9700012,0.8313141,2.5186691,6.5499363
-3.9400024,-1.9700012,0.3798828,2.341072,6.102296
-3.9700012,-1.9850006,-0.48788452,1.8597794,5.1868196
-3.9700012,-1.9850006,-0.9645691,1.6353989,4.705028
-4.1399994,-2.0699997,-1.5772705,1.3144302,4.2449627
-4.1399994,-2.0699997,-1.741272,1.2734299,4.114707
-4.1399994,-2.0699997,-2.3427887,0.9643631,3.5264223
-4.1399994,-2.0699997,-2.6219025,0.8942795,3.3303132
-3.9600067,-1.9800034,-3.006363,0.7388916,2.8811991
-3.9600067,-1.9800034,-3.0141296,0.7884598,2.9255633
-3.699997,-1.8499985,-2.8700104,0.86841583,2.8422778
-3.699997,-1.8499985,-2.5139618,1.0378418,3.1218615
-3.7900085,-1.8950043,-2.074524,1.2337418,3.5679855
-3.7900085,-1.8950043,-1.6902161,1.3982468,3.9055011
-3.8399963,-1.9199982,-2.1252136,1.1237564,3.4933987
-3.8399963,-1.9199982,-2.666153,0.8794327,3.03551
-3.8200073,-1.9100037,-3.179428,0.6418991,2.6309848
-3.8200073,-1.9100037,-3.297577,0.5761032,2.5403717
-3.5200043,-1.7600021,-3.4692383,0.4116974,2.1723175
-3.5200043,-1.7600021,-3.3986359,0.3949051,2.1583982
-2.9700012,-1.4850006,-3.905182,0.070755005,1.8152065
-2.9700012,-1.4850006,-4.270157,-0.07398987,1.9186707
-2.0400085,-1.0200043,-4.837372,-0.32250977,2.8828971
-2.0400085,-1.0200043,-5.024292,-0.34892273,3.0585747
-0.8699951,-0.43499756,-5.3248444,-0.49501038,4.4551373
-0.8699951,-0.43499756,-5.3023987,-0.46387482,4.4323936
0.7299957,0.36499786,-5.1848145,-0.41222382,5.965585
0.7299957,0.36499786,-4.8877106,-0.26503754,5.6528783
2.449997,1.2249985,-4.6205597,-0.13899994,7.200399
2.449997,1.2249985,-4.3788605,-0.01235199,6.9395237
3.9799957,1.9899979,-4.1899567,0.09200287,8.385859
3.9799957,1.9899979,-4.059677,0.161232,8.243311
5.6100006,2.8050003,-3.9766388,0.19500732,9.931611
5.6100006,2.8050003,-3.920578,0.20261383,9.875537
7.1799927,3.5899963,-4.098694,0.07249451,11.807239
7.1799927,3.5899963,-4.2601013,-0.026245117,11.990922
8.830002,4.415001,-4.3006287,-0.058120728,13.859441
8.830002,4.415001,-4.2061157,-0.026496887,13.759776
10.26001,5.130005,-3.8076935,0.16836548,14.898607
10.26001,5.130005,-3.4233856,0.3401184,14.478967
10.26001,5.130005,-2.8738556,0.6260605,13.865698
10.26001,5.130005,-2.554596,0.78565216,13.511818
10.949997,5.4749985,-2.6635132,0.7381439,14.391399
10.949997,5.4749985,-2.999939,0.6034317,14.753481
11.300003,5.6500015,-3.4617615,0.3963318,15.644416
11.300003,5.6500015,-3.774063,0.24694824,15.988944
11.359985,5.6799927,-3.729721,0.25083923,16.012188
11.359985,5.6799927,-3.491684,0.31995392,15.764932
11.180008,5.590004,-2.89151,0.5948715,14.908181
11.180008,5.590004,-2.416687,0.8064728,14.389804
10.679993,5.3399963,-1.5818787,1.272171,12.897109
10.679993,5.3399963,-1.098175,1.5287323,12.357173
10.540009,5.2700043,0.11981201,2.2246857,10.833471
10.540009,5.2700043,0.87002563,2.5631943,10.019027
10.209991,5.1049957,2.3261414,3.3129501,8.0638485
10.209991,5.1049957,3.0664368,3.5779572,7.2846723
9.770004,4.885002,4.8592377,4.489479,4.9102345
9.770004,4.885002,5.8043213,4.8204575,3.9519563
9.350006,4.675003,7.7775116,5.808174,1.9327968
9.350006,4.675003,8.670395,6.104515,1.5814005
9.0099945,4.5049973,10.163605,6.8512497,2.6120195
9.0099945,4.5049973,10.50383,6.910301,2.8273623
8.839996,4.419998,11.603104,7.5008087,4.1281548
8.839996,4.419998,11.803741,7.504608,4.2663627
8.470001,4.2350006,12.976654,8.12043,5.9298587
8.470001,4.2350006,13.346115,8.190315,6.2556405
8.330002,4.165001,14.665283,8.875687,7.860325
8.330002,4.165001,15.088669,8.992714,8.267903
8.349991,4.1749954,16.137817,9.568199,9.4245
8.349991,4.1749954,16.246155,9.580612,9.519814
8.37999,4.189995,15.2734375,9.086494,8.416013
8.37999,4.189995,13.633331,8.341957,6.6704445
8.349991,4.1749954,12.876892,8.12896,5.9902444
8.349991,4.1749954,12.545639,7.9911804,5.653502
8.360001,4.1800003,12.864151,8.117279,5.962265
8.360001,4.1800003,13.138443,8.172623,6.2049136
8.330002,4.165001,13.29277,8.234093,6.3943915
8.330002,4.165001,13.05661,8.168571,6.1726966
8.319992,4.159996,12.274857,7.8773804,5.4113507
8.319992,4.159996,11.39798,7.5784454,4.588853
8.319992,4.159996,10.062103,6.9780655,3.308668
8.319992,4.159996,9.128784,6.5794296,2.5499845
8.12999,4.064995,8.628555,6.3260117,2.3149447
8.12999,4.064995,8.703964,6.3179398,2.324395
8.059998,4.029999,8.688171,6.2185516,2.2761507
8.059998,4.029999,8.758804,6.2338867,2.3112216
8.210007,4.1050034,8.430069,6.080765,1.9879049
8.210007,4.1050034,8.137711,6.018608,1.9149952
8.279999,4.1399994,7.3634186,5.675331,1.7864078
8.279999,4.1399994,6.850647,5.4866943,1.9601451
8.2400055,4.1200027,6.3613586,5.236519,2.1799624
8.2400055,4.1200027,6.311905,5.18528,2.1973107
8.460007,4.2300034,6.4393005,5.175621,2.2248397
8.460007,4.2300034,6.7738647,5.2790604,1.980705
8.880005,4.4400024,6.7200775,5.1842194,2.2773542
8.880005,4.4400024,6.6234283,5.1459274,2.35684
9.269989,4.6349945,6.3882904,5.054634,2.9018474
9.269989,4.6349945,6.2994995,5.0432816,2.9879303
9.289993,4.6449966,6.644455,5.2276764,2.6993613
9.289993,4.6449966,7.125168,5.4124756,2.2888415
9.080002,4.540001,7.522522,5.530777,1.8409001
9.080002,4.540001,7.7137756,5.565338,1.7039872
8.979996,4.489998,7.702057,5.534416,1.646632
8.979996,4.489998,7.574951,5.4707184,1.7090331
8.999985,4.4999924,7.4401093,5.4054337,1.7985268
8.999985,4.4999924,7.372345,5.358612,1.8349371
9.25,4.625,7.1647644,5.2115936,2.1587608
9.25,4.625,7.031372,5.119629,2.265204
9.319992,4.659996,7.028595,5.102669,2.3256578
9.319992,4.659996,7.1375885,5.144356,2.2277408
9.289993,4.6449966,7.2915344,5.2124557,2.0701811
9.289993,4.6449966,7.422119,5.2773895,1.9653302
9.209991,4.6049957,7.2634583,5.19516,2.027289
9.209991,4.6049957,7.05455,5.1195145,2.2084165
9.389999,4.6949997,6.9234924,5.084038,2.4881344
9.389999,4.6949997,6.9236145,5.0915375,2.4892354
9.350006,4.675003,7.2562714,5.252472,2.164465
9.350006,4.675003,7.614685,5.3886337,1.870116
9.319992,4.659996,7.831024,5.4559174,1.6834203
9.319992,4.659996,7.8498993,5.453636,1.6656564
9.319992,4.659996,7.7218933,5.4063873,1.7582506
9.319992,4.659996,7.546692,5.3449554,1.8948587
9.449997,4.7249985,7.6408844,5.419159,1.9311761
9.449997,4.7249985,7.807541,5.482605,1.802874
9.410004,4.705002,8.61734,5.8851624,1.4198241
9.410004,4.705002,9.289856,6.150963,1.4510434
9.220001,4.6100006,9.976944,6.461258,1.9987051
9.220001,4.6100006,10.182495,6.5370483,2.1520414
9.160004,4.580002,9.902374,6.4088516,1.972487
9.160004,4.580002,9.350967,6.1749954,1.6062032
9.279999,4.6399994,8.580154,5.8130875,1.3644401
9.279999,4.6399994,8.027008,5.551079,1.5452236
9.060013,4.5300064,7.6201324,5.315689,1.6357812
9.060013,4.5300064,7.549881,5.2464523,1.6663612
8.979996,4.489998,7.7438354,5.3152695,1.4825294
8.979996,4.489998,8.03894,5.455185,1.345521
9.0099945,4.5049973,8.730423,5.8500137,1.373446
9.0099945,4.5049973,9.253296,6.1372147,1.6500748
9.0099945,4.5049973,9.405975,6.24321,1.7823498
9.0099945,4.5049973,9.210281,6.18927,1.6961597
8.919998,4.459999,8.8402405,6.0456467,1.5875759
8.919998,4.459999,8.495514,5.886841,1.488063
8.719986,4.359993,8.078384,5.6391907,1.4301238
8.719986,4.359993,7.8528137,5.4832687,1.417203
8.559998,4.279999,8.088562,5.569565,1.3725908
8.559998,4.279999,8.474564,5.713051,1.4358593
8.450012,4.225006,8.785675,5.837044,1.6463943
8.450012,4.225006,8.898331,5.904167,1.7374246
8.029999,4.0149994,8.817429,5.9119873,2.0527122
8.029999,4.0149994,8.632233,5.878601,1.9577475
7.449997,3.7249985,8.450928,5.82843,2.3279288
7.449997,3.7249985,8.347137,5.7821045,2.2430627
7.0400085,3.5200043,8.565216,5.87735,2.8049805
7.0400085,3.5200043,8.835876,5.958046,3.0243974
6.869995,3.4349976,9.008575,5.9913254,3.3281374
6.869995,3.4349976,9.022186,5.97731,3.3261955
6.3900146,3.1950073,8.454544,5.682617,3.228648
6.3900146,3.1950073,7.8658447,5.446991,2.6900635
5.919998,2.959999,7.5385895,5.3444977,2.8795
5.919998,2.959999,7.5555115,5.3688736,2.9091911
5.4299927,2.7149963,8.04364,5.595337,3.884587
5.4299927,2.7149963,8.584183,5.8071976,4.4105544
5.169983,2.5849915,8.693848,5.8069153,4.7674003
5.169983,2.5849915,8.523651,5.74057,4.5981064
5.169983,2.5849915,8.018341,5.5373917,4.097155
