phi,theta,est_phi,est_theta,pred_err
48.059999999999974,-4.959999999999994,54.64999999999998,-6.939999999999998,6.846672003931781
46.41,-5.299999999999997,54.78999999999999,-6.560000000000002,8.429604566092063
44.78,-5.439999999999998,54.97999999999999,-6.859999999999999,10.23981117209675
43.079999999999984,-5.75,55.140000000000015,-6.659999999999997,12.023442973732461
41.610000000000014,-5.900000000000006,55.120000000000005,-6.680000000000007,13.450822745710587
40.45000000000002,-5.859999999999999,55.120000000000005,-6.680000000000007,14.604678994348921
39.51999999999998,-5.799999999999997,55.329999999999956,-6.510000000000005,15.734208485162153
38.53000000000003,-5.769999999999996,55.599999999999966,-6.090000000000003,16.980972442974466
37.69,-5.799999999999997,55.630000000000024,-5.689999999999998,17.849490327579236
36.68000000000001,-5.840000000000003,55.80000000000001,-5.280000000000001,19.037367842308075
35.789999999999964,-5.780000000000001,55.860000000000014,-4.829999999999998,20.00548239856918
34.83000000000001,-5.930000000000007,55.94999999999999,-4.290000000000006,21.098201061733114
34.25,-5.980000000000004,56.21000000000001,-4.0,21.964052666297416
33.72,-6.0,56.43000000000001,-3.510000000000005,22.76556356363309
33.49000000000001,-5.989999999999995,56.75999999999999,-3.4399999999999977,23.327988252573768
33.46000000000001,-5.75,57.170000000000044,-3.0799999999999983,23.786768034513543
33.69,-5.760000000000005,57.44999999999999,-2.7900000000000063,23.875674299909104
34.170000000000044,-5.780000000000001,57.50999999999999,-3.049999999999997,23.427134056570534
34.900000000000034,-5.760000000000005,57.50999999999999,-2.8299999999999983,22.7327777651127
35.609999999999985,-5.549999999999997,57.339999999999975,-2.950000000000003,21.823063421381963
36.41,-5.709999999999994,57.03,-2.9599999999999937,20.7414667850946
37.04000000000002,-5.609999999999999,56.69999999999999,-3.010000000000005,19.773816509543792
37.77000000000001,-5.510000000000005,56.380000000000024,-2.8499999999999943,18.748024064332633
38.629999999999995,-5.469999999999999,56.06999999999999,-2.6599999999999966,17.61952782929403
39.349999999999994,-5.489999999999995,55.410000000000025,-2.9200000000000017,16.22001476102633
40.21999999999997,-5.450000000000003,54.97999999999999,-3.0600000000000023,14.91079424453865
40.95999999999998,-5.540000000000006,53.56999999999999,-3.0799999999999983,12.811606566308095
41.900000000000006,-5.540000000000006,52.30000000000001,-3.9000000000000057,10.493224024593266
42.75,-5.560000000000002,51.079999999999984,-4.010000000000005,8.444135619747259
43.55000000000001,-5.540000000000006,49.610000000000014,-4.760000000000005,6.085659368376075
44.099999999999966,-5.359999999999999,48.059999999999974,-4.959999999999994,3.9641696640658406
44.69,-5.3700000000000045,46.41,-5.299999999999997,1.7139784628036883
45.380000000000024,-5.540000000000006,44.78,-5.439999999999998,0.6055615148301344
46.18000000000001,-5.409999999999997,43.079999999999984,-5.75,3.103979581006792
47.30000000000001,-5.469999999999999,41.610000000000014,-5.900000000000006,5.678282152257017
48.46000000000001,-5.439999999999998,40.45000000000002,-5.859999999999999,7.982062348140684
49.650000000000006,-5.510000000000005,39.51999999999998,-5.799999999999997,10.084731578475338
50.96000000000001,-5.549999999999997,38.53000000000003,-5.769999999999996,12.371111043397695
52.129999999999995,-5.540000000000006,37.69,-5.799999999999997,14.371317230132533
53.690000000000026,-5.670000000000002,36.68000000000001,-5.840000000000003,16.924482672821703
54.91999999999999,-5.730000000000004,35.789999999999964,-5.780000000000001,19.032746620065467
56.30000000000001,-5.719999999999999,34.83000000000001,-5.930000000000007,21.358854804120746
57.379999999999995,-5.739999999999995,34.25,-5.980000000000004,23.008709431992397
58.69999999999999,-5.840000000000003,33.72,-6.0,24.845151909472868
59.68000000000001,-6.060000000000002,33.49000000000001,-5.989999999999995,26.04287309715487
60.51000000000002,-6.180000000000007,33.46000000000001,-5.75,26.90415140980721
61.329999999999984,-6.280000000000001,33.69,-5.760000000000005,27.489395224973727
61.849999999999994,-6.280000000000001,34.170000000000044,-5.780000000000001,27.528274087190713
62.18000000000001,-6.269999999999996,34.900000000000034,-5.760000000000005,27.131632279170557
62.30000000000004,-6.159999999999997,35.609999999999985,-5.549999999999997,26.555089137470116
62.21000000000001,-6.25,36.41,-5.709999999999994,25.662787212658664
62.03999999999999,-6.310000000000002,37.04000000000002,-5.609999999999999,24.872390279597063
61.620000000000005,-6.180000000000007,37.77000000000001,-5.510000000000005,23.73351628837218
61.16,-5.959999999999994,38.629999999999995,-5.469999999999999,22.421845166291945
60.47,-5.650000000000006,39.349999999999994,-5.489999999999995,21.019744399397133
59.389999999999986,-5.099999999999994,40.21999999999997,-5.450000000000003,19.091230334601498
58.420000000000016,-5.010000000000005,40.95999999999998,-5.540000000000006,17.393494467093962
57.21000000000001,-5.640000000000001,41.900000000000006,-5.540000000000006,15.237084981809451
56.150000000000034,-5.930000000000007,42.75,-5.560000000000002,13.337498362154555
55.49000000000001,-5.680000000000007,43.55000000000001,-5.540000000000006,11.883426918324902
55.19999999999999,-5.329999999999998,44.099999999999966,-5.359999999999999,11.051625518739797
55.22999999999999,-5.239999999999995,44.69,-5.3700000000000045,10.495529218458406
55.16999999999999,-5.230000000000004,45.380000000000024,-5.540000000000006,9.751604197741456
54.97999999999999,-5.3700000000000045,46.18000000000001,-5.409999999999997,8.76110466437251
54.75999999999999,-5.549999999999997,47.30000000000001,-5.469999999999999,7.4259126106537
54.390000000000015,-5.549999999999997,48.46000000000001,-5.439999999999998,5.903748778866243
54.03,-5.659999999999997,49.650000000000006,-5.510000000000005,4.36177640619739
53.460000000000036,-5.599999999999994,50.96000000000001,-5.549999999999997,2.488675091107744
53.02000000000001,-5.8799999999999955,52.129999999999995,-5.540000000000006,0.9486076759556914
52.25,-5.650000000000006,53.690000000000026,-5.670000000000002,1.433118706873181
51.48999999999998,-5.790000000000006,54.91999999999999,-5.730000000000004,3.4132040972753495
50.68000000000001,-5.709999999999994,56.30000000000001,-5.719999999999999,5.592052664168898
50.06,-5.6200000000000045,57.379999999999995,-5.739999999999995,7.284998530957831
49.51999999999998,-5.579999999999998,58.69999999999999,-5.840000000000003,9.138045393579926
49.110000000000014,-5.609999999999999,59.68000000000001,-6.060000000000002,10.524676747941093
48.79000000000002,-5.480000000000004,60.51000000000002,-6.180000000000007,11.680089463096122
48.21000000000001,-5.400000000000006,61.329999999999984,-6.280000000000001,13.081110385605395
47.77000000000001,-5.049999999999997,61.849999999999994,-6.280000000000001,14.064498757110716
47.389999999999986,-4.680000000000007,62.18000000000001,-6.269999999999996,14.807280595316374
47.039999999999964,-4.439999999999998,62.30000000000004,-6.159999999999997,15.290832608947603
46.37000000000003,-4.040000000000006,62.21000000000001,-6.25,15.928824490341883
46.00999999999999,-3.6700000000000017,62.03999999999999,-6.310000000000002,16.184173598036047
45.75999999999999,-3.430000000000007,61.620000000000005,-6.180000000000007,16.03985199678011
45.589999999999975,-3.1700000000000017,61.16,-5.959999999999994,15.767539733638628
45.43000000000001,-3.180000000000007,60.47,-5.650000000000006,15.196014313583495
45.110000000000014,-3.3400000000000034,59.389999999999986,-5.099999999999994,14.348862213373044
45.09,-3.319999999999993,58.420000000000016,-5.010000000000005,13.401135697971714
44.75,-3.469999999999999,57.21000000000001,-5.640000000000001,12.607881752369314
44.21000000000001,-3.299999999999997,56.150000000000034,-5.930000000000007,12.187241860202313
43.72999999999999,-3.0900000000000034,55.49000000000001,-5.680000000000007,12.007104544625209
43.12999999999997,-2.969999999999999,55.19999999999999,-5.329999999999998,12.266535123952824
42.22000000000003,-2.760000000000005,55.22999999999999,-5.239999999999995,13.21198845081661
41.31999999999999,-2.7900000000000063,55.16999999999999,-5.230000000000004,14.028690493222799
40.21999999999997,-2.680000000000007,54.97999999999999,-5.3700000000000045,14.965758795747231
39.129999999999995,-3.0400000000000063,54.75999999999999,-5.549999999999997,15.78539588131673
38.370000000000005,-3.1599999999999966,54.390000000000015,-5.549999999999997,16.15008635651207
37.47,-3.1500000000000057,54.03,-5.659999999999997,16.699108388395754
36.94999999999999,-3.530000000000001,53.460000000000036,-5.599999999999994,16.586026753685815
36.22,-3.780000000000001,53.02000000000001,-5.8799999999999955,16.87016864151955
35.84000000000003,-4.1200000000000045,52.25,-5.650000000000006,16.420920314151598
35.33000000000001,-4.769999999999996,51.48999999999998,-5.790000000000006,16.12305440513636
34.75999999999999,-5.290000000000006,50.68000000000001,-5.709999999999994,15.851764091762883
33.80000000000001,-6.680000000000007,50.06,-5.6200000000000045,16.200270045562686
32.430000000000035,-7.890000000000001,49.51999999999998,-5.579999999999998,17.126492603514297
30.329999999999984,-9.480000000000004,49.110000000000014,-5.609999999999999,19.010301140474063
28.75000000000003,-10.530000000000001,48.79000000000002,-5.480000000000004,20.468664656048038
26.56000000000003,-12.25,48.21000000000001,-5.400000000000006,22.447638567952772
24.109999999999985,-13.75,47.77000000000001,-5.049999999999997,24.883843140640924
21.599999999999966,-15.14,47.389999999999986,-4.680000000000007,27.43247252262568
19.470000000000027,-16.299999999999997,47.039999999999964,-4.439999999999998,29.54251148172502
18.129999999999995,-16.64,46.37000000000003,-4.040000000000006,30.44024985405913
17.96999999999997,-16.159999999999997,46.00999999999999,-3.6700000000000017,30.251478611714035
18.889999999999958,-15.789999999999992,45.75999999999999,-3.430000000000007,29.17717062327967
19.599999999999994,-15.680000000000007,45.589999999999975,-3.1700000000000017,28.47308539614495
20.460000000000036,-15.340000000000003,45.43000000000001,-3.180000000000007,27.431650802205187
21.80000000000001,-15.579999999999998,45.110000000000014,-3.3400000000000034,26.00208168641526
23.039999999999992,-15.719999999999999,45.09,-3.319999999999993,24.989827262400688
24.539999999999964,-15.539999999999992,44.75,-3.469999999999999,23.265407617444016
25.97,-15.25,44.21000000000001,-3.299999999999997,21.575763406456527
26.960000000000008,-15.379999999999995,43.72999999999999,-3.0900000000000034,20.587524996823966
27.620000000000005,-15.510000000000005,43.12999999999997,-2.969999999999999,19.762590752482282
28.230000000000018,-14.939999999999998,42.22000000000003,-2.760000000000005,18.402276859385484
29.430000000000007,-14.769999999999996,41.31999999999999,-2.7900000000000063,16.764458228527847
30.079999999999984,-14.710000000000008,40.21999999999997,-2.680000000000007,15.64573691417486
30.409999999999968,-15.210000000000008,39.129999999999995,-3.0400000000000063,14.89733565711562
30.53,-15.430000000000007,38.370000000000005,-3.1599999999999966,14.497070411807211
30.879999999999995,-15.260000000000005,37.47,-3.1500000000000057,13.740361995194762
31.75999999999999,-14.269999999999996,36.94999999999999,-3.530000000000001,11.897723508674549
33.22,-13.25,36.22,-3.780000000000001,9.922808944773768
35.109999999999985,-12.64,35.84000000000003,-4.1200000000000045,8.550494557420059
36.900000000000006,-12.120000000000005,35.33000000000001,-4.769999999999996,7.512037463582457
38.110000000000014,-12.030000000000001,34.75999999999999,-5.290000000000006,7.508799160338163
38.879999999999995,-12.090000000000003,33.80000000000001,-6.680000000000007,7.373441705061304
38.870000000000005,-12.049999999999997,32.430000000000035,-7.890000000000001,7.583893774838145
38.76000000000002,-11.810000000000002,30.329999999999984,-9.480000000000004,8.605473461577889
38.889999999999986,-12.180000000000007,28.75000000000003,-10.530000000000001,10.076638531050017
38.72999999999996,-12.210000000000008,26.56000000000003,-12.25,11.892862536987112
38.99000000000001,-11.689999999999998,24.109999999999985,-13.75,14.65739984185308
39.69,-11.539999999999992,21.599999999999966,-15.14,17.959094412966603
40.50999999999999,-11.61,19.470000000000027,-16.299999999999997,20.937515189267764
41.81,-10.980000000000004,18.129999999999995,-16.64,23.661820353379273
43.410000000000025,-10.700000000000003,17.96999999999997,-16.159999999999997,25.317892616521874
44.78999999999999,-10.090000000000003,18.889999999999958,-15.789999999999992,25.85529374843994
46.10000000000002,-10.200000000000003,19.599999999999994,-15.680000000000007,26.37927198746092
47.0,-10.710000000000008,20.460000000000036,-15.340000000000003,26.248553529433018
46.94999999999999,-11.89,21.80000000000001,-15.579999999999998,24.69183256618713
46.53,-12.530000000000001,23.039999999999992,-15.719999999999999,22.989027524079656
47.03,-12.170000000000002,24.539999999999964,-15.539999999999992,22.082421208807446
47.849999999999994,-11.739999999999995,25.97,-15.25,21.55258175566893
48.54000000000002,-10.810000000000002,26.960000000000008,-15.379999999999995,21.49723885030608
48.389999999999986,-10.620000000000005,27.620000000000005,-15.510000000000005,20.8023757290874
47.94,-9.710000000000008,28.230000000000018,-14.939999999999998,19.94173114345097
47.639999999999986,-8.879999999999995,29.430000000000007,-14.769999999999996,18.760072865637266
46.24000000000001,-8.909999999999997,30.079999999999984,-14.710000000000008,16.838481477678208
44.49000000000001,-8.620000000000005,30.409999999999968,-15.210000000000008,15.262554916068332
42.22000000000003,-8.280000000000001,30.53,-15.430000000000007,13.483301216703754
39.81,-7.540000000000006,30.879999999999995,-15.260000000000005,11.665827312339346
37.639999999999986,-6.989999999999995,31.75999999999999,-14.269999999999996,9.292233596589165
34.41,-7.200000000000003,33.22,-13.25,6.162189243737232
30.829999999999984,-7.769999999999996,35.109999999999985,-12.64,6.438036395014298
27.960000000000008,-7.409999999999997,36.900000000000006,-12.120000000000005,9.987812233643252
24.680000000000007,-7.560000000000002,38.110000000000014,-12.030000000000001,13.964435279168153
21.539999999999992,-7.780000000000001,38.879999999999995,-12.090000000000003,17.60920631887506
19.650000000000006,-6.769999999999996,38.870000000000005,-12.049999999999997,19.673452928866915
18.829999999999984,-5.409999999999997,38.76000000000002,-11.810000000000002,20.706066016286503
18.18999999999997,-4.480000000000004,38.889999999999986,-12.180000000000007,21.863571399156598
17.439999999999998,-3.730000000000004,38.72999999999996,-12.210000000000008,22.7046028589428
16.689999999999998,-3.239999999999995,38.99000000000001,-11.689999999999998,23.648637698043302
15.819999999999993,-3.1400000000000006,39.69,-11.539999999999992,25.096709436641582
15.009999999999962,-3.0400000000000063,40.50999999999999,-11.61,26.677572367617312
14.439999999999998,-3.200000000000003,41.81,-10.980000000000004,28.228050043179106
13.800000000000011,-3.6700000000000017,43.410000000000025,-10.700000000000003,30.182923926747897
13.159999999999997,-4.060000000000002,44.78999999999999,-10.090000000000003,31.942012522977826
12.699999999999989,-4.3799999999999955,46.10000000000002,-10.200000000000003,33.61481999466595
12.449999999999989,-4.900000000000006,47.0,-10.710000000000008,34.69434082069412
11.939999999999998,-5.269999999999996,46.94999999999999,-11.89,35.21288693984967
11.300000000000011,-5.819999999999993,46.53,-12.530000000000001,35.385220685819185
10.160000000000025,-6.459999999999994,47.03,-12.170000000000002,36.79599607501931
8.870000000000005,-6.989999999999995,47.849999999999994,-11.739999999999995,38.72032915307235
7.419999999999959,-7.900000000000006,48.54000000000002,-10.810000000000002,40.648422270364236
7.590000000000003,-6.730000000000004,48.389999999999986,-10.620000000000005,40.491759368995055
8.490000000000038,-6.719999999999999,47.94,-9.710000000000008,39.13831280500618
8.470000000000027,-7.359999999999999,47.639999999999986,-8.879999999999995,38.790085419902645
8.940000000000026,-7.859999999999999,46.24000000000001,-8.909999999999997,36.90121543921647
8.710000000000036,-8.329999999999998,44.49000000000001,-8.620000000000005,35.37745588479808
7.909999999999968,-8.969999999999999,42.22000000000003,-8.280000000000001,33.916976627890314
7.340000000000003,-8.960000000000008,39.81,-7.540000000000006,32.15532947016311
6.770000000000039,-9.11,37.639999999999986,-6.989999999999995,30.629947960100694
6.289999999999992,-9.549999999999997,34.41,-7.200000000000003,27.91108126433944
5.8300000000000125,-9.969999999999999,30.829999999999984,-7.769999999999996,24.792440491170293
5.6200000000000045,-10.159999999999997,27.960000000000008,-7.409999999999997,22.242978932952436
5.55000000000004,-10.319999999999993,24.680000000000007,-7.560000000000002,19.09402019895356
5.560000000000002,-10.780000000000001,21.539999999999992,-7.780000000000001,16.05042521792361
5.490000000000009,-11.120000000000005,19.650000000000006,-6.769999999999996,14.644294596995218
5.5800000000000125,-11.010000000000005,18.829999999999984,-5.409999999999997,14.25415833085824
5.840000000000003,-11.060000000000002,18.18999999999997,-4.480000000000004,13.886917124928203
6.19999999999996,-10.760000000000005,17.439999999999998,-3.730000000000004,13.174942847526953
6.730000000000018,-10.599999999999994,16.689999999999998,-3.239999999999995,12.320190294347157
6.8300000000000125,-10.64,15.819999999999993,-3.1400000000000006,11.652717417703327
6.8700000000000045,-10.64,15.009999999999962,-3.0400000000000063,11.089554797702304
6.530000000000001,-10.439999999999998,14.439999999999998,-3.200000000000003,10.677843497154969
6.460000000000008,-10.480000000000004,13.800000000000011,-3.6700000000000017,9.968344509380415
6.300000000000011,-10.469999999999999,13.159999999999997,-4.060000000000002,9.34577804659718
5.78000000000003,-10.049999999999997,12.699999999999989,-4.3799999999999955,8.90161352780507
5.319999999999993,-9.569999999999993,12.449999999999989,-4.900000000000006,8.474043722397973
5.069999999999993,-9.11,11.939999999999998,-5.269999999999996,7.822023972224506
4.939999999999998,-8.519999999999996,11.300000000000011,-5.819999999999993,6.863024017196709
5.03000000000003,-8.14,10.160000000000025,-6.459999999999994,5.358374431144514
5.159999999999997,-7.799999999999997,8.870000000000005,-6.989999999999995,3.7672096293893023
5.28000000000003,-7.689999999999998,7.419999999999959,-7.900000000000006,2.1305966662900993
5.249999999999972,-7.849999999999994,7.590000000000003,-6.730000000000004,2.577138502792995
5.289999999999992,-7.829999999999998,8.490000000000038,-6.719999999999999,3.3626660176236203
5.210000000000008,-7.859999999999999,8.470000000000027,-7.359999999999999,3.2697245724363806
5.3300000000000125,-7.510000000000005,8.940000000000026,-7.859999999999999,3.594639244122
5.080000000000041,-7.090000000000003,8.710000000000036,-8.329999999999998,3.804828832529837
4.819999999999993,-6.590000000000003,7.909999999999968,-8.969999999999999,3.877636704948602
4.650000000000006,-6.739999999999995,7.340000000000003,-8.960000000000008,3.4682204965339074
4.479999999999961,-6.920000000000002,6.770000000000039,-9.11,3.1523912873002224
4.519999999999982,-6.939999999999998,6.289999999999992,-9.549999999999997,3.143247001330709
5.060000000000002,-7.019999999999996,5.8300000000000125,-9.969999999999999,3.0466907908182796
