phi,theta,est_phi,est_theta,pred_err
-99.5,-49.75,-78.87737,-39.603336,17.737965
-99.5,-49.75,-78.89327,-39.607746,17.72589
-99.49,-49.745,-78.91279,-39.616592,17.700756
-99.49,-49.745,-78.92053,-39.618122,17.695274
-99.579994,-49.789997,-78.897545,-39.601994,17.791456
-99.579994,-49.789997,-78.88831,-39.59906,17.798708
-99.44,-49.72,-78.87135,-39.59041,17.701857
-99.44,-49.72,-78.86441,-39.588867,17.706867
-99.29,-49.645,-78.8875,-39.604977,17.562325
-99.29,-49.645,-78.89655,-39.60789,17.55517
-99.3,-49.65,-78.887215,-39.600193,17.573683
-99.3,-49.65,-78.883575,-39.598778,17.576738
-99.37,-49.685,-78.895096,-39.606712,17.621105
-99.37,-49.685,-78.899605,-39.608166,17.61754
-99.3,-49.65,-78.914406,-39.616558,17.547152
-99.3,-49.65,-78.92028,-39.618034,17.542803
-99.35,-49.675,-78.87055,-39.585598,17.633194
-99.35,-49.675,-78.85088,-39.579716,17.64843
-99.34,-49.67,-78.84283,-39.578804,17.645636
-99.34,-49.67,-78.83953,-39.578693,17.647596
-99.380005,-49.690002,-78.85128,-39.586884,17.667547
-99.380005,-49.690002,-78.85604,-39.588398,17.6638
-99.5,-49.75,-78.89717,-39.613148,17.720043
-99.5,-49.75,-78.913574,-39.617584,17.707651
-99.56,-49.78,-78.93331,-39.62643,17.738592
-99.56,-49.78,-78.9412,-39.627964,17.733032
-99.5,-49.75,-78.90529,-39.60368,17.721682
-99.5,-49.75,-78.890976,-39.59928,17.73283
-99.380005,-49.690002,-78.83292,-39.565876,17.692083
-99.380005,-49.690002,-78.80973,-39.55989,17.709427
-99.23,-49.615,-78.8133,-39.567158,17.581926
-99.23,-49.615,-78.814674,-39.568565,17.580196
-99.43,-49.715,-78.8154,-39.568806,17.740385
-99.43,-49.715,-78.81594,-39.568874,17.740026
-99.939995,-49.969997,-78.84243,-39.585247,18.122671
-99.939995,-49.969997,-78.85313,-39.588215,18.114546
-100.53,-50.265,-78.81856,-39.56414,18.62118
-100.53,-50.265,-78.80504,-39.559765,18.63183
-100.89,-50.445,-78.74741,-39.526337,18.973248
-100.89,-50.445,-78.72457,-39.52034,18.9903
-101.42,-50.71,-78.72843,-39.527622,19.402592
-101.42,-50.71,-78.73004,-39.529034,19.400732
-102.05,-51.025,-78.74398,-39.537483,19.883146
-102.05,-51.025,-78.74982,-39.539024,19.878788
-102.61,-51.305,-78.7394,-39.531082,20.328676
-102.61,-51.305,-78.73552,-39.529644,20.33184
-103.17,-51.585,-78.747154,-39.537613,20.75622
-103.17,-51.585,-78.75185,-39.539066,20.752605
-104.07,-52.035,-78.75385,-39.539295,21.447968
-104.07,-52.035,-78.754745,-39.53932,21.447462
-105.77,-52.885,-78.755104,-39.53931,22.747145
-105.77,-52.885,-78.75528,-39.53931,22.747038
-107.27,-53.635,-78.794426,-39.563866,23.837511
-107.27,-53.635,-78.80992,-39.568287,23.826
-108.18,-54.09,-78.8422,-39.58531,24.473236
-108.18,-54.09,-78.85497,-39.588326,24.464241
-109.119995,-54.559998,-78.833954,-39.572414,25.179401
-109.119995,-54.559998,-78.825485,-39.569492,25.186014
-109.67,-54.835,-78.782715,-39.54447,25.628761
-109.67,-54.835,-78.76551,-39.539967,25.641123
-110.51,-55.255,-78.719215,-39.5147,26.293072
-110.51,-55.255,-78.70075,-39.51019,26.306046
-111.56,-55.78,-78.75856,-39.55047,26.999613
-111.56,-55.78,-78.7815,-39.557816,26.982292
-112.74,-56.37,-78.93426,-39.648865,27.672163
-112.74,-56.37,-78.994865,-39.66514,27.629026
-113.67,-56.835,-79.20096,-39.781548,28.088402
-113.67,-56.835,-79.28213,-39.802082,28.03192
-113.909996,-56.954998,-79.41768,-39.86994,28.079502
-113.909996,-56.954998,-79.4704,-39.88168,28.044096
-114.0,-57.0,-79.64478,-39.98024,27.944593
-114.0,-57.0,-79.71184,-39.99738,27.89796
-113.71,-56.855,-79.91646,-40.11246,27.506184
-113.71,-56.855,-79.99491,-40.13236,27.45171
-113.24,-56.62,-80.19021,-40.2393,26.943518
-113.24,-56.62,-80.264626,-40.257607,26.89219
-113.1,-56.55,-80.457214,-40.36382,26.616772
-113.1,-56.55,-80.530136,-40.381897,26.56638
-113.16,-56.58,-80.80927,-40.543064,26.34718
-113.16,-56.58,-80.91524,-40.5704,26.273283
-113.53,-56.765,-81.44234,-40.88087,26.03652
-113.53,-56.765,-81.64263,-40.93275,25.89731
-114.38,-57.19,-82.13864,-41.20401,26.042439
-114.38,-57.19,-82.32582,-41.24839,25.916367
-115.74,-57.87,-82.65244,-41.415844,26.572487
-115.74,-57.87,-82.77359,-41.442806,26.493025
-116.79,-58.395,-83.071,-41.606598,26.943104
-116.79,-58.395,-83.179504,-41.632847,26.870922
-117.08,-58.54,-83.37384,-41.734947,26.89672
-117.08,-58.54,-83.44335,-41.75116,26.851059
-116.97,-58.485,-83.6933,-41.896584,26.54525
-116.97,-58.485,-83.78354,-41.91968,26.484434
-117.21001,-58.605003,-84.09966,-42.10255,26.356798
-117.21001,-58.605003,-84.215034,-42.13131,26.279871
-118.41,-59.205,-84.56232,-42.328278,26.77476
-118.41,-59.205,-84.689255,-42.358913,26.691658
-119.56,-59.78,-84.99181,-42.525055,27.18881
-119.56,-59.78,-85.10184,-42.55066,27.118162
-120.82,-60.41,-85.199615,-42.590824,27.8703
-120.82,-60.41,-85.233696,-42.597,27.849985
-121.759995,-60.879997,-85.267,-42.612484,28.432072
-121.759995,-60.879997,-85.27656,-42.61487,28.425901
-122.38,-61.19,-85.20832,-42.57136,28.888615
-122.38,-61.19,-85.18072,-42.564636,28.906233
-123.06,-61.53,-85.04066,-42.48307,29.46541
-123.06,-61.53,-84.98681,-42.470383,29.499289
-124.41,-62.205,-84.9297,-42.446526,30.388094
-124.41,-62.205,-84.907196,-42.442814,30.400835
-126.46001,-63.230003,-84.90966,-42.44963,31.644424
-126.46001,-63.230003,-84.91039,-42.450687,31.64324
-128.72,-64.36,-85.00373,-42.509594,32.88863
-128.72,-64.36,-85.03869,-42.518726,32.86681
-130.99,-65.495,-85.283714,-42.666267,33.935665
-130.99,-65.495,-85.374695,-42.68891,33.880917
-133.2,-66.6,-85.765175,-42.916893,34.747593
-133.2,-66.6,-85.90904,-42.95137,34.663944
-135.36,-67.68,-86.23633,-43.128517,35.53055
-135.36,-67.68,-86.356346,-43.155067,35.464203
-137.57,-68.785,-86.46914,-43.201664,36.503765
-137.57,-68.785,-86.50976,-43.20874,36.483517
-139.9,-69.95,-86.50096,-43.19558,37.62447
-139.9,-69.95,-86.495834,-43.193703,37.62783
-142.45,-71.225,-86.54761,-43.22912,38.74498
-142.45,-71.225,-86.56418,-43.23444,38.735016
-144.76001,-72.380005,-86.870346,-43.426685,39.463367
-144.76001,-72.380005,-86.979866,-43.45499,39.405396
-146.78,-73.39,-87.31968,-43.648598,39.956226
-146.78,-73.39,-87.44238,-43.67686,39.89609
-148.5,-74.25,-87.79515,-43.875633,40.287037
-148.5,-74.25,-87.921715,-43.90439,40.22688
-150.08,-75.04,-88.2073,-44.060143,40.59782
-150.08,-75.04,-88.30892,-44.082592,40.55124
-151.49,-75.745,-88.496544,-44.181767,40.9166
-151.49,-75.745,-88.562355,-44.19612,40.88726
-152.83,-76.415,-88.74567,-44.300476,41.205513
-152.83,-76.415,-88.80914,-44.315403,41.176807
-154.72,-77.36,-89.15986,-44.52709,41.513813
-154.72,-77.36,-89.282104,-44.556637,41.459442
-156.94,-78.47,-89.818146,-44.874123,41.72203
-156.94,-78.47,-90.005196,-44.91755,41.643635
-158.84,-79.42,-90.597855,-45.25774,41.74507
-158.84,-79.42,-90.80382,-45.30355,41.663662
-160.55,-80.275,-91.40265,-45.64444,41.68801
-160.55,-80.275,-91.60877,-45.689697,41.60986
-161.76,-80.88,-92.17653,-46.011814,41.51442
-161.76,-80.88,-92.36993,-46.054096,41.443115
-162.83,-81.415,-92.91272,-46.364,41.322826
-162.83,-81.415,-93.095695,-46.404186,41.256752
-164.49,-82.245,-93.63887,-46.71743,41.264782
-164.49,-82.245,-93.82028,-46.757442,41.20149
-167.21,-83.605,-94.37589,-47.0797,41.398266
-167.21,-83.605,-94.56011,-47.120255,41.33806
-171.08,-85.54,-95.15105,-47.465305,41.63279
-171.08,-85.54,-95.34553,-47.507973,41.575474
-174.61,-87.305,-95.87983,-47.81508,41.726326
-174.61,-87.305,-96.055176,-47.853115,41.68022
-178.26,-89.13,-96.51661,-48.11774,41.764557
-178.26,-89.13,-96.667244,-48.150608,41.72943
178.43,89.215,-97.05278,-48.37184,138.29085
178.43,89.215,-97.17797,-48.3995,138.31679
175.10999,87.55499,-97.523705,-48.600494,138.42929
175.10999,87.55499,-97.6352,-48.62549,138.4495
172.72998,86.36499,-97.938675,-48.801987,138.6282
172.72998,86.36499,-98.036354,-48.82397,138.64392
170.73001,85.365005,-98.31919,-48.989895,138.85143
170.73001,85.365005,-98.40994,-49.01042,138.8645
168.82,84.41,-98.78638,-49.23856,139.15562
168.82,84.41,-98.90592,-49.26551,139.17065
167.34,83.67,-99.349236,-49.53141,139.4868
167.34,83.67,-99.490105,-49.562534,139.50198
165.75,82.875,-99.87245,-49.784714,139.80386
165.75,82.875,-99.995026,-49.811626,139.81511
163.82,81.91,-100.33462,-50.010193,140.1518
163.82,81.91,-100.44296,-50.034534,140.16035
162.13,81.065,-100.687454,-50.174377,140.45407
162.13,81.065,-100.76591,-50.1924,140.4594
160.43,80.215,-100.97282,-50.313953,140.76727
160.43,80.215,-101.03843,-50.32952,140.77115
158.23999,79.119995,-101.33528,-50.51263,141.22493
158.23999,79.119995,-101.42744,-50.534203,141.22815
155.54999,77.774994,-101.89989,-50.827168,141.88081
155.54999,77.774994,-102.045616,-50.860317,141.88123
153.58002,76.79001,-102.70247,-51.264236,142.49571
153.58002,76.79001,-102.90443,-51.309753,142.49202
152.73001,76.365005,-103.51055,-51.67055,142.85619
152.73001,76.365005,-103.699486,-51.71389,142.85184
151.91998,75.95999,-104.29828,-52.07461,143.20358
151.91998,75.95999,-104.48355,-52.118942,143.19955
150.79999,75.399994,15.441589,22.347046,78.34276
150.79999,75.399994,97.48489,56.53151,27.089092
149.88,74.94,143.20844,70.76845,4.605513
149.88,74.94,167.00027,76.72974,4.534923
149.38,74.69,178.26309,78.74228,7.6550913
149.38,74.69,183.6217,79.36095,8.799598
148.57,74.285,185.3794,79.14551,9.517522
148.57,74.285,185.71234,78.83821,9.527038
147.31,73.655,184.77502,78.27377,9.951412
147.31,73.655,183.56525,77.8138,9.644732
145.72998,72.86499,181.82297,77.22165,10.067358
145.72998,72.86499,180.0932,76.71384,9.623408
144.23001,72.115005,177.98245,76.04576,9.881469
144.23001,72.115005,176.02478,75.463974,9.34603
143.26999,71.634995,173.6932,74.68021,9.20368
143.26999,71.634995,171.61053,74.005295,8.606789
142.13998,71.06999,169.23215,73.15097,8.497267
142.13998,71.06999,167.10678,72.40155,7.8771124
141.16,70.58,164.72891,71.49344,7.6632395
141.16,70.58,162.58823,70.68631,7.0698543
140.31,70.155,160.04321,69.646545,6.770308
140.31,70.155,157.82565,68.76492,6.277073
139.08002,69.54001,155.14813,67.62735,6.1498823
139.08002,69.54001,152.85327,66.69072,5.8531694
137.56,68.78,150.25623,65.59209,5.848144
137.56,68.78,147.95493,64.66295,5.801944
135.97,67.985,145.54675,63.689713,5.8027883
135.97,67.985,143.2793,62.814056,5.990866
134.76001,67.380005,140.85483,61.87343,6.0879507
134.76001,67.380005,138.54343,61.021774,6.5650086
132.75998,66.37999,136.01678,60.07721,6.469084
132.75998,66.37999,133.60968,59.23349,7.1568637
130.17001,65.08501,131.01416,58.32054,6.7761574
130.17001,65.08501,128.50162,57.49922,7.6273017
127.72,63.86,125.85428,56.650146,7.2682514
127.72,63.86,123.22409,55.86647,8.301085
125.600006,62.800003,120.35794,55.000153,8.249906
125.600006,62.800003,117.537994,54.222565,9.538648
123.73999,61.869995,114.40585,53.321365,9.882703
123.73999,61.869995,111.36105,52.54274,11.445923
122.48999,61.244995,107.93692,51.60437,12.501293
122.48999,61.244995,104.65106,50.828842,14.324178
121.70001,60.850006,101.03613,49.933014,15.901989
121.70001,60.850006,97.5459,49.202606,17.909384
120.639984,60.319992,93.80548,48.405014,19.428524
120.639984,60.319992,90.156006,47.752808,21.561438
119.41,59.705,86.267456,47.02603,23.121775
119.41,59.705,82.500305,46.444855,25.354597
118.23999,59.119995,78.537476,45.787155,27.06314
118.23999,59.119995,74.757095,45.27803,29.325409
117.29001,58.645004,70.89198,44.719055,31.14531
117.29001,58.645004,67.27463,44.297363,33.31115
116.890015,58.445007,63.59131,43.765717,35.383118
116.890015,58.445007,60.318115,43.401505,37.347683
116.30002,58.15001,57.06694,42.90976,39.10012
116.30002,58.15001,54.37361,42.611847,40.724525
115.350006,57.675003,51.771744,42.169067,41.957886
115.350006,57.675003,49.844376,41.948227,43.13422
114.51001,57.255005,48.14711,41.651917,43.860126
114.51001,57.255005,47.097916,41.55838,44.48572
114.109985,57.054993,46.04654,41.233047,45.096157
114.109985,57.054993,45.744095,41.18744,45.290154
114.26999,57.134995,45.341904,40.877747,45.79507
114.26999,57.134995,45.713516,40.90457,45.577538
114.630005,57.315002,45.941223,40.689926,45.7698
114.630005,57.315002,46.897827,40.834396,45.157417
114.26001,57.130005,47.724243,40.80481,44.566044
114.26001,57.130005,49.16127,41.108948,43.579952
114.04999,57.024994,50.41252,41.249344,42.706898
114.04999,57.024994,52.17131,41.692017,41.449062
114.67999,57.339996,53.837006,42.070282,40.599895
114.67999,57.339996,55.82486,42.66011,39.126244
116.600006,58.300003,57.70111,43.193542,38.71772
116.600006,58.300003,59.76207,43.862137,37.174965
118.82999,59.414993,61.576157,44.393234,36.973312
118.82999,59.414993,63.54538,45.040863,35.51953
119.890015,59.945007,65.18538,45.501953,34.89615
119.890015,59.945007,66.98836,46.084366,33.58796
120.08002,60.04001,68.50502,46.512222,32.63014
120.08002,60.04001,70.1543,47.04489,31.442122
119.23001,59.615005,71.50467,47.41652,30.07226
119.23001,59.615005,72.98494,47.890045,29.011158
118.57001,59.285004,74.36488,48.32898,27.672186
118.57001,59.285004,75.76105,48.802734,26.65843
119.04001,59.520004,76.96591,49.18152,26.062695
119.04001,59.520004,78.196014,49.595413,25.180107
120.48001,60.240005,79.08432,49.818085,25.379642
120.48001,60.240005,80.08905,50.126907,24.685593
122.81,61.405,80.84131,50.300446,25.463001
122.81,61.405,81.70932,50.5605,24.877289
124.58002,62.29001,82.48877,50.78537,25.299826
124.58002,62.29001,83.309814,51.05121,24.740015
125.130005,62.565002,84.17392,51.358902,24.424412
125.130005,62.565002,84.98309,51.646896,23.85943
125.619995,62.809998,85.84796,51.980133,23.499802
125.619995,62.809998,86.60684,52.260605,22.96712
125.48001,62.740005,87.191376,52.443985,22.50525
125.48001,62.740005,87.7706,52.632187,22.117558
125.359985,62.679993,88.26285,52.7791,21.732874
125.359985,62.679993,88.74359,52.93042,21.415228
125.26999,62.634995,89.34888,53.169815,20.935202
125.26999,62.634995,89.83557,53.35135,20.596262
124.95999,62.479996,90.81601,53.842392,19.666616
124.95999,62.479996,91.4274,54.12825,19.207384
124.47998,62.23999,92.522766,54.713135,18.0834
124.47998,62.23999,93.12976,55.022217,17.618362
124.83002,62.41501,93.80127,55.378754,17.287985
124.83002,62.41501,94.14514,55.555344,17.026302
125.66,62.83,94.35571,55.66771,17.310793
125.66,62.83,94.4086,55.705185,17.26441
126.22,63.11,94.11139,55.552277,17.790304
126.22,63.11,93.87344,55.45201,17.958218
126.59,63.295,93.48016,55.27968,18.43759
126.59,63.295,93.15457,55.16594,18.65341
126.47998,63.23999,92.94296,55.13942,18.705458
126.47998,63.23999,92.68408,55.09987,18.845228
126.649994,63.324997,92.79657,55.296097,18.761398
126.649994,63.324997,92.67789,55.365646,18.770317
127.94,63.97,93.13919,55.790848,18.968163
127.94,63.97,93.15433,55.961304,18.85339
130.35999,65.17999,93.456604,56.30652,19.716005
130.35999,65.17999,93.3656,56.426483,19.674217
135.06,67.53,93.231476,56.52556,21.892244
135.06,67.53,92.89517,56.514084,22.027477
141.6,70.8,92.579956,56.528397,24.945839
141.6,70.8,92.10034,56.461533,25.155695
148.82,74.41,91.48761,56.328537,28.11066
148.82,74.41,90.84366,56.189575,28.404121
154.17001,77.08501,90.12378,56.01779,30.355402
154.17001,77.08501,89.41058,55.860657,30.65822
157.43,78.715,88.695404,55.711945,31.763813
157.43,78.715,87.98236,55.571213,32.035072
159.04999,79.524994,87.187256,55.382492,32.711838
159.04999,79.524994,86.460785,55.232544,32.985916
159.0,79.5,85.637024,55.018387,33.329025
159.0,79.5,84.93094,54.86583,33.60236
157.69,78.845,84.37872,54.800583,33.51541
157.69,78.845,83.82251,54.72545,33.693798
156.53,78.265,83.51782,54.794098,33.46055
156.53,78.265,83.10336,54.78833,33.55025
