phi,theta,est_phi,est_theta,pred_err
8.97999999999999,-37.3,-14.030000000000001,-26.409999999999997,22.285377012671983
9.039999999999992,-36.93,-14.030000000000001,-26.409999999999997,22.190235456520963
9.039999999999992,-36.93,-14.030000000000001,-26.409999999999997,22.190235456520963
9.149999999999977,-36.41,-13.120000000000005,-27.230000000000004,20.962607035482062
8.740000000000009,-36.11000000000001,-11.900000000000006,-29.67,18.444012163016247
8.740000000000009,-36.11000000000001,-11.900000000000006,-29.67,18.444012163016247
8.069999999999993,-36.28,-9.689999999999998,-33.25,14.878322987651897
6.599999999999994,-37.83,-6.569999999999993,-36.26,10.619184209332433
6.599999999999994,-37.83,-6.569999999999993,-36.26,10.619184209332433
6.599999999999994,-36.7,-3.1500000000000057,-39.55,8.176950382387096
6.599999999999994,-36.7,0.06999999999999318,-41.730000000000004,7.130013944662675
6.599999999999994,-36.7,0.06999999999999318,-41.730000000000004,7.130013944662675
7.099999999999994,-36.11000000000001,2.710000000000008,-42.26,7.026060506747584
6.550000000000011,-35.59,4.189999999999998,-42.24,6.898042337889508
6.550000000000011,-35.59,4.189999999999998,-42.24,6.898042337889508
5.78000000000003,-33.45,5.269999999999982,-42.35000000000001,8.909042193726078
3.469999999999999,-32.11999999999999,5.269999999999982,-42.35000000000001,10.329164694865167
3.469999999999999,-32.11999999999999,5.269999999999982,-42.35000000000001,10.329164694865167
-2.25,-32.24,6.250000000000028,-42.34,12.140200624883002
-12.039999999999992,-30.360000000000007,7.1200000000000045,-42.21,19.38919496205928
-12.039999999999992,-30.360000000000007,7.1200000000000045,-42.21,19.38919496205928
-21.670000000000016,-28.639999999999993,7.590000000000003,-43.0,27.518634214922454
-29.560000000000002,-27.419999999999995,7.939999999999969,-42.09,33.7697819021415
-29.560000000000002,-27.419999999999995,7.939999999999969,-42.09,33.7697819021415
-34.09,-26.909999999999997,9.52000000000001,-38.5,38.09069802438993
-34.09,-26.909999999999997,9.870000000000005,-37.58,38.305864853509945
-35.94,-27.539999999999992,9.870000000000005,-37.58,39.48460703584531
-35.94,-27.539999999999992,9.349999999999994,-37.52000000000001,39.07128865770828
-35.25,-27.669999999999995,9.349999999999994,-37.52000000000001,38.46612449830751
-35.25,-27.669999999999995,9.349999999999994,-37.52000000000001,38.46612449830751
-34.66,-29.740000000000002,8.97999999999999,-37.3,36.8258501332141
-34.66,-29.740000000000002,9.039999999999992,-36.93,36.8839142061541
-32.91,-29.049999999999997,9.039999999999992,-36.93,35.75988388572697
-32.91,-29.049999999999997,9.149999999999977,-36.41,35.84946659339703
-29.47999999999999,-28.010000000000005,8.740000000000009,-36.11000000000001,33.16162540802037
-29.47999999999999,-28.010000000000005,8.740000000000009,-36.11000000000001,33.16162540802037
-27.50999999999999,-28.439999999999998,8.069999999999993,-36.28,30.872221205634187
-27.50999999999999,-28.439999999999998,6.599999999999994,-37.83,29.874537134585037
-27.150000000000006,-27.939999999999998,6.599999999999994,-37.83,29.825535122137968
-27.150000000000006,-27.939999999999998,6.599999999999994,-36.7,29.66181089200619
-26.55000000000001,-28.72,6.599999999999994,-36.7,28.85132072674928
-26.55000000000001,-28.72,6.599999999999994,-36.7,28.85132072674928
-25.5,-27.78,7.099999999999994,-36.11000000000001,28.736590955693117
-25.5,-27.78,6.550000000000011,-35.59,28.228838549350133
-23.819999999999993,-27.669999999999995,6.550000000000011,-35.59,26.9206722696315
-23.819999999999993,-27.669999999999995,5.78000000000003,-33.45,26.04105810759685
-21.97,-27.729999999999997,3.469999999999999,-32.11999999999999,22.42566506108969
-21.97,-27.729999999999997,3.469999999999999,-32.11999999999999,22.42566506108969
-21.329999999999984,-28.67,-2.25,-32.24,16.80592295331624
-21.329999999999984,-28.67,-12.039999999999992,-30.360000000000007,8.256489299305956
-20.370000000000005,-27.610000000000007,-12.039999999999992,-30.360000000000007,7.785629809452661
-20.370000000000005,-27.610000000000007,-21.670000000000016,-28.639999999999993,1.5411938793626696
-19.289999999999992,-27.260000000000005,-29.560000000000002,-27.419999999999995,9.121624001582301
-19.289999999999992,-27.260000000000005,-29.560000000000002,-27.419999999999995,9.121624001582301
-18.02000000000001,-27.879999999999995,-34.09,-26.909999999999997,14.290527933602824
