phi,theta,est_phi,est_theta,pred_err
-99.5,-49.75,-85.31042,-43.92762,11.2915945
-99.5,-49.75,-85.323204,-43.93202,11.281561
-99.49,-49.745,-85.350044,-43.93946,11.253579
-99.49,-49.745,-85.35971,-43.939888,11.247697
-99.579994,-49.789997,-85.34042,-43.923416,11.340535
-99.579994,-49.789997,-85.33598,-43.91979,11.345259
-99.44,-49.72,-85.317375,-43.91188,11.248888
-99.44,-49.72,-85.31208,-43.91099,11.252477
-99.29,-49.645,-85.33472,-43.927265,11.109751
-99.29,-49.645,-85.34154,-43.93079,11.103724
-99.3,-49.65,-85.33535,-43.92292,11.119938
-99.3,-49.65,-85.33482,-43.92077,11.121495
-99.37,-49.685,-85.34706,-43.928375,11.165918
-99.37,-49.685,-85.35104,-43.93011,11.162584
-99.3,-49.65,-85.36836,-43.93801,11.091836
-99.3,-49.65,-85.37401,-43.939228,11.087824
-99.35,-49.675,-85.32524,-43.90743,11.174909
-99.35,-49.675,-85.311935,-43.90091,11.186533
-99.34,-49.67,-85.29885,-43.90119,11.185969
-99.34,-49.67,-85.294586,-43.90254,11.187695
-99.380005,-49.690002,-85.30579,-43.91122,11.208041
-99.380005,-49.690002,-85.30962,-43.913055,11.204738
-99.5,-49.75,-85.35423,-43.936653,11.260786
-99.5,-49.75,-85.36802,-43.940834,11.25027
-99.56,-49.78,-85.394035,-43.948124,11.278786
-99.56,-49.78,-85.40272,-43.948486,11.273528
-99.5,-49.75,-85.368965,-43.924133,11.259579
-99.5,-49.75,-85.35965,-43.91901,11.268006
-99.380005,-49.690002,-85.29603,-43.88755,11.22765
-99.380005,-49.690002,-85.276955,-43.8824,11.241795
-99.23,-49.615,-85.27379,-43.891407,11.118308
-99.23,-49.615,-85.27213,-43.894608,11.117388
-99.43,-49.715,-85.273155,-43.895363,11.2763405
-99.43,-49.715,-85.27453,-43.89533,11.275572
-99.939995,-49.969997,-85.30313,-43.91101,11.656616
-99.939995,-49.969997,-85.31242,-43.91399,11.649447
-100.53,-50.265,-85.28071,-43.890053,12.151027
-100.53,-50.265,-85.27285,-43.884747,12.158714
-100.89,-50.445,-85.21059,-43.853043,12.498753
-100.89,-50.445,-85.19264,-43.84781,12.512222
-101.42,-50.71,-85.190475,-43.85682,12.926209
-101.42,-50.71,-85.18975,-43.86004,12.924652
-102.05,-51.025,-85.205055,-43.868748,13.405496
-102.05,-51.025,-85.21101,-43.87026,13.401194
-102.61,-51.305,-85.20341,-43.8621,13.848388
-102.61,-51.305,-85.202965,-43.860138,13.849871
-103.17,-51.585,-85.2155,-43.867958,14.27382
-103.17,-51.585,-85.22005,-43.86977,14.270135
-104.07,-52.035,-85.224495,-43.86983,14.9639635
-104.07,-52.035,-85.22694,-43.869545,14.962773
-105.77,-52.885,-85.22881,-43.869358,16.262794
-105.77,-52.885,-85.23012,-43.86929,16.262135
-107.27,-53.635,-85.271645,-43.892994,17.355726
-107.27,-53.635,-85.28412,-43.89758,17.345993
-108.18,-54.09,-85.32259,-43.912983,17.994192
-108.18,-54.09,-85.33462,-43.91493,17.986485
-109.119995,-54.559998,-85.317505,-43.898277,18.702293
-109.119995,-54.559998,-85.31302,-43.894276,18.707384
-109.67,-54.835,-85.26689,-43.870327,19.152
-109.67,-54.835,-85.25279,-43.866264,19.162169
-110.51,-55.255,-85.199615,-43.843216,19.81844
-110.51,-55.255,-85.18347,-43.839832,19.829174
-111.56,-55.78,-85.237816,-43.880543,20.531082
-111.56,-55.78,-85.25317,-43.889526,20.5169
-112.74,-56.37,-85.417404,-43.976215,21.214573
-112.74,-56.37,-85.46591,-43.991158,21.179409
-113.67,-56.835,-85.69536,-44.097843,21.644947
-113.67,-56.835,-85.76207,-44.11396,21.600054
-113.909996,-56.954998,-85.9236,-44.171593,21.646763
-113.909996,-56.954998,-85.96933,-44.17734,21.61987
-114.0,-57.0,-86.159424,-44.26513,21.525362
-114.0,-57.0,-86.20847,-44.278076,21.49168
-113.71,-56.855,-86.4281,-44.380592,21.10475
-113.71,-56.855,-86.48317,-44.394974,21.067038
-113.24,-56.62,-86.69316,-44.48803,20.563385
-113.24,-56.62,-86.74368,-44.49982,20.529737
-113.1,-56.55,-86.94644,-44.591568,20.263597
-113.1,-56.55,-86.99221,-44.603203,20.232435
-113.16,-56.58,-87.27473,-44.74465,20.033363
-113.16,-56.58,-87.338425,-44.764397,19.987555
-113.53,-56.765,-87.860405,-45.036148,19.797327
-113.53,-56.765,-87.98074,-45.073658,19.710985
-114.38,-57.19,-88.48397,-45.299454,19.902739
-114.38,-57.19,-88.595406,-45.323727,19.830814
-115.74,-57.87,-88.92747,-45.45544,20.526834
-115.74,-57.87,-88.989815,-45.466156,20.489109
-116.79,-58.395,-89.26827,-45.59685,20.987173
-116.79,-58.395,-89.30945,-45.610134,20.9579
-117.08,-58.54,-89.48373,-45.68944,21.016483
-117.08,-58.54,-89.49774,-45.6959,21.00511
-116.97,-58.485,-89.70741,-45.8124,20.744825
-116.97,-58.485,-89.72635,-45.825336,20.726374
-117.21001,-58.605003,-89.99348,-45.971115,20.658188
-117.21001,-58.605003,-90.02411,-45.986713,20.632296
-118.41,-59.205,-90.3184,-46.140633,21.199469
-118.41,-59.205,-90.353035,-46.155815,21.172138
-119.56,-59.78,-90.605896,-46.28239,21.735796
-119.56,-59.78,-90.62933,-46.293457,21.71682
-120.82,-60.41,-90.70315,-46.32026,22.500128
-120.82,-60.41,-90.688934,-46.31982,22.506819
-121.759995,-60.879997,-90.69099,-46.329422,23.114601
-121.759995,-60.879997,-90.6604,-46.329296,23.12822
-122.38,-61.19,-90.57209,-46.294205,23.59629
-122.38,-61.19,-90.52497,-46.28936,23.620714
-123.06,-61.53,-90.36994,-46.225243,24.175129
-123.06,-61.53,-90.31141,-46.21778,24.206398
-124.41,-62.205,-90.22224,-46.20035,25.113579
-124.41,-62.205,-90.17989,-46.199715,25.132177
-126.46001,-63.230003,-90.15062,-46.206356,26.40677
-126.46001,-63.230003,-90.125084,-46.207886,26.416151
-128.72,-64.36,-90.18116,-46.254856,27.709372
-128.72,-64.36,-90.17601,-46.260723,27.706654
-130.99,-65.495,-90.36822,-46.375843,28.850561
