phi,theta,est_phi,est_theta,pred_err
30.620000000000005,-23.78,68.72237819799778,-15.066999629217662,36.854250577336096
30.620000000000005,-23.78,67.66752688172042,-21.174154987022618,34.23759851259636
26.360000000000014,-23.480000000000004,66.68226696329256,-26.673085650723003,36.51259850236952
26.360000000000014,-23.480000000000004,65.62119466073426,-31.893509084167576,35.5652049355205
22.28,-23.39,64.57287652947724,-36.52035743418613,38.56806893772373
19.110000000000014,-22.650000000000006,63.422903967371184,-41.16163070077862,41.35626331254769
16.189999999999998,-21.739999999999995,62.41336892843913,-45.12399555061177,44.28248684787919
16.189999999999998,-21.739999999999995,61.314701520207734,-49.11852725250278,44.847344013772144
13.309999999999974,-20.819999999999993,60.35283277715982,-52.36416833518722,47.90049535997754
13.309999999999974,-20.819999999999993,59.22814979606963,-55.44504783092325,48.58159916052954
10.900000000000034,-20.099999999999994,58.029614386355206,-58.315136818687435,51.0957900346536
10.900000000000034,-20.099999999999994,56.952275120504225,-60.526120875046345,51.69457182898582
9.72999999999999,-19.659999999999997,55.69952984797925,-62.85769892473117,53.274408207483155
9.72999999999999,-19.659999999999997,54.60383833889506,-64.54771004820168,53.8014828920095
8.310000000000002,-19.620000000000005,53.32029736744539,-66.00873489061918,54.72244044870514
8.310000000000002,-19.620000000000005,52.294608083055294,-66.76845161290319,54.837863101094236
6.889999999999986,-19.510000000000005,50.99132962550985,-66.94638709677417,55.08500721227842
6.889999999999986,-19.510000000000005,49.989542454579095,-66.3472309974045,54.406258820147734
5.5800000000000125,-18.810000000000002,48.73946162402669,-65.34515535780496,54.47361427781472
5.5800000000000125,-18.810000000000002,47.74577678902486,-64.16613718946975,53.41977264753594
4.469999999999999,-18.260000000000005,46.2334341861328,-62.7341549870226,52.91345677180749
4.469999999999999,-18.260000000000005,44.855399332591816,-61.773645532072656,51.81651406794888
4.0,-17.840000000000003,41.37074749721924,-61.10428624397477,50.670651799938184
4.0,-17.840000000000003,38.253018909899936,-60.69837597330364,49.28959870664381
3.6200000000000045,-17.680000000000007,34.3626651835373,-59.688043752317355,47.508935024462836
3.6200000000000045,-17.680000000000007,30.831157582499117,-58.82549647756762,45.69659819713855
3.5299999999999727,-17.58,26.222431590656242,-57.25770189098996,43.13582377820721
3.5299999999999727,-17.58,21.984487208008886,-56.13346459028546,41.0001002153631
3.6899999999999977,-17.810000000000002,16.852851316277366,-54.50078457545418,38.061797983736554
3.6899999999999977,-17.810000000000002,12.207179087875431,-53.17382276603629,35.98217402976639
3.9000000000000057,-17.340000000000003,6.694266221727872,-51.31662217278454,34.04927977210964
3.9000000000000057,-17.340000000000003,1.5557908787541521,-50.63504486466442,33.34789027893962
3.819999999999993,-17.36,-4.3067200593251584,-49.4515209492028,32.75735041232574
