phi,theta,est_phi,est_theta,pred_err
-22.730011,-11.3650055,-31.272919,-14.120674,8.775119
-22.730011,-11.3650055,-30.840057,-13.798981,8.280077
-21.270004,-10.635002,-30.042755,-13.2706375,8.976931
-21.270004,-10.635002,-29.363129,-12.920639,8.245002
-19.490005,-9.745003,-28.386108,-12.365219,9.114579
-19.490005,-9.745003,-27.612854,-11.994766,8.287497
-17.649994,-8.824997,-26.758087,-11.500122,9.35467
-17.649994,-8.824997,-26.190903,-11.159195,8.728389
-16.5,-8.25,-25.703674,-10.753723,9.41536
-16.5,-8.25,-25.518326,-10.468376,9.169819
-16.039993,-8.019997,-25.45665,-10.153023,9.539163
-16.039993,-8.019997,-25.627289,-9.929451,9.659785
-15.4900055,-7.7450027,-25.807953,-9.657097,10.376098
-15.4900055,-7.7450027,-26.099747,-9.470642,10.630471
-14.790009,-7.3950043,-26.259872,-9.215134,11.493719
-14.790009,-7.3950043,-26.429443,-9.046494,11.636789
-14.139999,-7.0699997,-26.310211,-8.755676,12.170708
-14.139999,-7.0699997,-26.15776,-8.571877,11.999549
-13.5099945,-6.7549973,-25.646957,-8.228607,12.1225195
-13.5099945,-6.7549973,-25.139938,-8.013496,11.601385
-13.12001,-6.560005,-24.414597,-7.685379,11.263339
-13.12001,-6.560005,-23.797958,-7.473938,10.636968
-12.7599945,-6.3799973,-22.995499,-7.1077576,10.1904545
-12.7599945,-6.3799973,-22.380219,-6.8767548,9.568648
-12.589996,-6.294998,-21.536896,-6.435692,8.892758
-12.589996,-6.294998,-20.917068,-6.1596375,8.278963
-12.559998,-6.279999,-20.172867,-5.727646,7.5911694
-12.559998,-6.279999,-19.685913,-5.449692,7.136963
-12.309998,-6.154999,-19.08017,-5.0100784,6.83449
-12.309998,-6.154999,-18.727417,-4.7292786,6.545474
-12.089996,-6.044998,-18.156021,-4.2420883,6.304593
-12.089996,-6.044998,-17.801407,-3.935463,6.0679536
-12.119995,-6.0599976,-17.097137,-3.3705902,5.6420507
-12.119995,-6.0599976,-16.583817,-3.0163574,5.3907423
-11.960007,-5.9800034,-15.590515,-2.3396072,5.1340814
-11.960007,-5.9800034,-14.801529,-1.9136581,4.9565773
-11.899994,-5.949997,-13.5516205,-1.1665802,5.0593114
-11.899994,-5.949997,-12.576935,-0.68894196,5.304262
-11.880005,-5.9400024,-11.499512,-0.06556702,5.886696
-11.880005,-5.9400024,-10.806061,0.3440094,6.3747673
-11.709991,-5.8549957,-10.350769,0.7442627,6.737378
-11.709991,-5.8549957,-10.304749,1.0020065,6.9991355
-11.440002,-5.720001,-10.406998,1.2944794,7.0899425
-11.440002,-5.720001,-10.786102,1.4530487,7.202714
-11.330002,-5.665001,-11.083023,1.6948853,7.3640184
-11.330002,-5.665001,-11.476532,1.7991638,7.4656353
-11.110001,-5.5550003,-11.6527405,1.9802246,7.554709
-11.110001,-5.5550003,-11.816254,2.0335083,7.6212273
-10.919998,-5.459999,-11.708694,2.164711,7.665288
-10.919998,-5.459999,-11.571671,2.1750793,7.662753
-10.830002,-5.415001,-11.280273,2.2110443,7.6392827
-10.830002,-5.415001,-11.016281,2.153946,7.5712633
-10.790009,-5.3950043,-10.67337,2.1263733,7.522274
-10.790009,-5.3950043,-10.413208,2.017952,7.422511
-10.649994,-5.324997,-10.191238,1.902832,7.242319
-10.649994,-5.324997,-10.083496,1.7336502,7.0813046
-10.860001,-5.4300003,-10.078003,1.5371399,7.010785
-10.860001,-5.4300003,-10.174438,1.3113785,6.7760415
-11.169998,-5.584999,-10.249924,1.1254044,6.7730017
-11.169998,-5.584999,-10.366913,0.9009628,6.5353403
-11.270004,-5.635002,-10.416931,0.7134857,6.4054213
-11.270004,-5.635002,-10.468063,0.49464417,6.1817102
-11.169998,-5.584999,-10.528595,0.25704193,5.877032
-11.169998,-5.584999,-10.589935,0.016189575,5.631063
-10.849991,-5.4249954,-10.586929,-0.18740082,5.244188
-10.849991,-5.4249954,-10.574387,-0.40449524,5.028002
