phi,theta,est_phi,est_theta,pred_err
-22.730011,-11.3650055,-29.615387,-15.31575,7.7761717
-22.730011,-11.3650055,-29.6763,-15.312248,7.8255625
-21.270004,-10.635002,-28.821945,-15.023499,8.569969
-21.270004,-10.635002,-28.534683,-14.867737,8.251739
-19.490005,-9.745003,-27.406754,-14.43824,9.050346
-19.490005,-9.745003,-26.932281,-14.164238,8.515138
-17.649994,-8.824997,-26.037292,-13.739601,9.578956
-17.649994,-8.824997,-25.753006,-13.472931,9.206754
-16.5,-8.25,-25.300919,-13.15065,9.937154
-16.5,-8.25,-25.33728,-12.976112,9.885945
-16.039993,-8.019997,-25.304153,-12.798737,10.285948
-16.039993,-8.019997,-25.615417,-12.747879,10.535676
-15.4900055,-7.7450027,-25.70697,-12.666237,11.1915655
-15.4900055,-7.7450027,-26.060135,-12.692497,11.515448
-14.790009,-7.3950043,-26.071793,-12.650078,12.285477
-14.790009,-7.3950043,-26.320618,-12.699448,12.52722
-14.139999,-7.0699997,-25.990738,-12.599251,12.914556
-14.139999,-7.0699997,-25.96054,-12.591103,12.884327
-13.5099945,-6.7549973,-25.229141,-12.3778305,12.846475
-13.5099945,-6.7549973,-24.904678,-12.268555,12.512994
-13.12001,-6.560005,-24.148071,-12.014648,12.169525
-13.12001,-6.560005,-23.824661,-11.866562,11.820216
-12.7599945,-6.3799973,-22.89856,-11.528519,11.257393
-12.7599945,-6.3799973,-22.470047,-11.31665,10.786949
-12.589996,-6.294998,-21.225632,-10.853348,9.677354
-12.589996,-6.294998,-20.596237,-10.547653,8.987648
-12.559998,-6.279999,-19.444992,-10.070694,7.797118
-12.559998,-6.279999,-18.926651,-9.76226,7.2011886
-12.309998,-6.154999,-17.857498,-9.287636,6.3265104
-12.309998,-6.154999,-17.427338,-8.995567,5.813351
-12.089996,-6.044998,-16.239899,-8.487907,4.7865515
-12.089996,-6.044998,-15.746246,-8.182655,4.210823
-12.119995,-6.0599976,-14.282135,-7.5994415,2.6416764
-12.119995,-6.0599976,-13.617752,-7.2440796,1.9013542
-11.960007,-5.9800034,-11.739151,-6.532501,0.59446114
-11.960007,-5.9800034,-10.820175,-6.084198,1.1381482
-11.899994,-5.949997,-8.756424,-5.287422,3.1977577
-11.899994,-5.949997,-7.7693176,-4.7818146,4.2751217
-11.880005,-5.9400024,-6.44046,-4.1585464,5.7035823
