phi,theta,est_phi,est_theta,pred_err
-107.86,-53.93,-85.089905,-38.816048,21.618647
-107.86,-53.93,-85.119896,-38.820248,21.600897
-107.869995,-53.934998,-85.10126,-38.799026,21.63425
-107.869995,-53.934998,-85.095314,-38.792095,21.642569
-107.97,-53.985,-85.05319,-38.764885,21.761126
-107.97,-53.985,-85.03435,-38.75608,21.777119
-108.36,-54.18,-84.985146,-38.728443,22.121746
-108.36,-54.18,-84.962975,-38.71974,22.139261
-108.73,-54.365,-84.91288,-38.692326,22.4678
-108.73,-54.365,-84.8914,-38.683823,22.484827
-109.2,-54.6,-84.90132,-38.692368,22.831318
-109.2,-54.6,-84.90845,-38.69534,22.825554
-109.82,-54.91,-84.95923,-38.72357,23.248878
-109.82,-54.91,-84.9862,-38.732826,23.228678
-110.06,-55.03,-85.072365,-38.77869,23.332521
-110.06,-55.03,-85.114944,-38.79332,23.300657
-110.05,-55.025,-85.17439,-38.82065,23.243177
-110.05,-55.025,-85.20304,-38.829166,23.222805
-110.08,-55.04,-85.21311,-38.8295,23.240381
-110.08,-55.04,-85.21661,-38.82924,23.238918
-110.19,-55.095,-85.22303,-38.8332,23.315685
-110.19,-55.095,-85.22262,-38.83412,23.315142
-110.270004,-55.135002,-85.15342,-38.793983,23.44012
-110.270004,-55.135002,-85.11856,-38.781094,23.466908
-110.5,-55.25,-85.00356,-38.718338,23.74432
-110.5,-55.25,-84.94818,-38.698322,23.786512
-110.54,-55.27,-84.7808,-38.606552,23.968985
-110.54,-55.27,-84.70374,-38.577602,24.02866
-110.659996,-55.329998,-84.53576,-38.487507,24.27016
-110.659996,-55.329998,-84.461754,-38.459362,24.327782
-110.729996,-55.364998,-84.431114,-38.450443,24.40192
-110.729996,-55.364998,-84.4245,-38.44841,24.406689
-110.88,-55.44,-84.435555,-38.451054,24.511532
-110.88,-55.44,-84.45317,-38.452812,24.50175
-110.990005,-55.495003,-84.51149,-38.47647,24.537416
-110.990005,-55.495003,-84.55173,-38.48446,24.511919
-111.1,-55.55,-84.726746,-38.574783,24.439133
-111.1,-55.55,-84.81849,-38.603638,24.372667
-111.31,-55.655,-85.00835,-38.69645,24.365646
-111.31,-55.655,-85.10327,-38.725826,24.297407
-111.51,-55.755,-85.32522,-38.84055,24.250422
-111.51,-55.755,-85.427475,-38.876335,24.173794
-111.54,-55.77,-85.699425,-39.02641,23.948784
-111.54,-55.77,-85.81567,-39.073135,23.857023
-111.53,-55.765,-85.9479,-39.141727,23.732935
-111.53,-55.765,-85.99364,-39.16239,23.695063
-111.51,-55.755,-85.994,-39.16564,23.677397
-111.51,-55.755,-85.97345,-39.165257,23.68732
-111.57,-55.785,-85.95199,-39.170437,23.73795
-111.57,-55.785,-85.91843,-39.171036,23.753191
-111.56,-55.78,-85.919586,-39.19513,23.72601
-111.56,-55.78,-85.89748,-39.202297,23.730679
-111.73,-55.865,-85.89584,-39.222366,23.84199
-111.73,-55.865,-85.875565,-39.22852,23.846601
-111.71,-55.855,-85.93154,-39.28176,23.763107
-111.71,-55.855,-85.93924,-39.2984,23.746254
-111.880005,-55.940002,-85.942184,-39.312847,23.859709
-111.880005,-55.940002,-85.92851,-39.317207,23.862637
-111.84,-55.92,-85.95111,-39.345036,23.800209
-111.84,-55.92,-85.94667,-39.353413,23.795631
-111.8,-55.9,-85.956604,-39.371597,23.746805
