phi,theta,est_phi,est_theta,pred_err
-7.689999999999998,-15.269999999999996,-46.44199999999984,1.0020000000000522,41.61629012306953
-6.490000000000009,-18.810000000000002,-45.43299999999999,-0.29999999999998295,42.44620339081362
-5.639999999999986,-20.870000000000005,-44.84800000000007,0.6070000000000988,43.92866759821559
-4.060000000000002,-22.159999999999997,-43.41200000000009,2.2140000000000697,45.4894322232752
-3.039999999999992,-23.460000000000008,-42.330000000000155,2.646999999999977,46.30403872778834
-2.259999999999991,-22.97,-41.35400000000001,1.6729999999999308,45.34180012181082
-1.6899999999999977,-22.879999999999995,-41.12700000000018,-4.176000000000144,42.44023529370979
-1.1200000000000045,-22.629999999999995,-40.87200000000004,-15.099000000000089,38.24610748968696
-0.38999999999998636,-22.180000000000007,-42.04299999999978,-33.92499999999992,38.297146497699316
0.38999999999998636,-22.239999999999995,-45.203999999999866,-59.38999999999986,49.03935535805072
1.4699999999999989,-22.75,-46.48799999999983,-68.98199999999996,54.374663452719865
2.610000000000042,-23.519999999999996,-47.70300000000009,-63.63600000000008,51.86006623728212
3.549999999999983,-24.560000000000002,-42.39099999999999,-47.73700000000007,42.86383570780597
4.969999999999999,-25.819999999999993,-33.7759999999999,-31.238999999999976,34.2945612006346
6.759999999999991,-26.83,-25.89999999999992,-28.945999999999962,28.853985150680177
8.449999999999989,-27.989999999999995,-14.078999999999837,-30.603999999999935,19.78686958997555
9.819999999999993,-30.68,-0.32100000000011164,-35.47800000000001,9.750552088968812
11.460000000000008,-32.739999999999995,25.983999999999952,-37.89100000000007,12.903366108051516
13.539999999999964,-34.22,61.25099999999992,-34.227000000000125,39.07260948656139
14.370000000000005,-35.980000000000004,95.97399999999993,-23.041000000000025,70.2038762327653
14.509999999999962,-36.54,115.06500000000011,-7.64899999999993,93.81966120499716
15.27000000000001,-36.15,109.92999999999995,2.3710000000000093,95.16070227580454
15.659999999999997,-35.85,91.61600000000016,4.598000000000013,81.4245268039798
15.979999999999961,-35.35,68.40500000000009,-1.3760000000000474,59.26137001352143
16.620000000000005,-34.0,50.355000000000075,-9.616,39.36122559295761
16.789999999999992,-33.1,36.00699999999992,-14.956999999999937,25.151781396992902
16.55000000000004,-31.65,23.89699999999985,-17.171000000000006,15.937492419994015
15.710000000000008,-29.35,16.195000000000107,-19.226000000000028,10.133606643830644
14.219999999999999,-26.199999999999996,11.592000000000155,-22.982000000000056,4.007905414023672
12.650000000000006,-22.560000000000002,10.614000000000203,-29.977999999999987,7.638841245217015
10.780000000000001,-19.289999999999992,11.999999999999943,-47.52099999999997,28.24849674421605
8.699999999999989,-14.810000000000002,17.542999999999807,-75.98499999999999,61.35684950689339
7.2400000000000375,-10.569999999999993,22.276000000000096,-95.61300000000004,84.85365513565785
6.430000000000007,-6.790000000000006,29.40100000000004,-97.72600000000007,90.32944670370152
5.930000000000007,-3.219999999999999,33.3250000000001,-85.22300000000006,82.54214683700332
5.989999999999981,-0.29000000000000625,32.200000000000074,-57.65699999999999,61.036654225138996
6.270000000000039,2.740000000000009,28.671999999999855,-38.40699999999993,46.05607516950366
6.409999999999997,4.319999999999979,21.424999999999955,-24.007999999999896,31.88110866749354
6.680000000000007,5.950000000000017,19.552000000000106,-13.253999999999934,23.070301177176272
6.900000000000006,6.799999999999997,20.766000000000076,-15.451999999999984,26.150811807244683
6.539999999999992,6.459999999999994,25.57099999999997,-20.391000000000048,32.72481278042568
6.500000000000028,5.170000000000002,31.348000000000184,-30.419000000000032,42.80198938789618
6.480000000000018,3.6899999999999977,34.85599999999994,-42.98200000000005,53.24056008549783
6.259999999999991,3.9000000000000057,39.68999999999994,-53.37900000000005,63.762766259222204
6.000000000000028,4.069999999999979,46.57399999999993,-59.21400000000001,70.9243038697613
6.180000000000007,4.319999999999979,54.40499999999983,-62.73699999999998,76.26997615438424
6.560000000000002,4.1299999999999955,59.575999999999965,-74.72899999999997,84.91911530686441
6.840000000000003,4.159999999999997,61.22400000000013,-87.18900000000002,92.5201392399112
7.000000000000028,3.8900000000000006,64.68699999999987,-94.94100000000003,96.51845299473591
7.000000000000028,3.569999999999993,62.87600000000003,-96.73800000000004,97.32689924049836
7.200000000000017,3.3799999999999955,53.29699999999991,-83.40000000000003,88.79692185198687
